date,Province,District,Subdistrict,Label
05/10/2023,น่าน,เมืองน่าน,บ่อ,0
05/10/2023,แพร่,ร้องกวาง,ร้องกวาง,0
05/10/2023,แพร่,สูงเม่น,สูงเม่น,0
05/10/2023,เชียงใหม่,เมืองเชียงใหม่,ศรีภูมิ,0
05/10/2023,เชียงใหม่,ฝาง,แม่สูน,0
05/10/2023,ลำพูน,เมืองลำพูน,ในเมือง,0
05/10/2023,ลำพูน,เมืองลำพูน,เหมืองง่า,0
05/10/2023,น่าน,เมืองน่าน,ในเวียง,0
05/10/2023,อุตรดิตถ์,เมืองอุตรดิตถ์,ท่าอิฐ,0
05/10/2023,อุตรดิตถ์,น้ำปาด,น้ำปาด,0
05/10/2023,เชียงราย,แม่สาย,เวียงพางคำ,0
05/10/2023,ลำพูน,ลี้,นาทราย,0
05/10/2023,เชียงใหม่,สันทราย,สันทรายหลวง,0
05/10/2023,อุตรดิตถ์,ฟากท่า,ฟากท่า,0
05/10/2023,แม่ฮ่องสอน,ปาย,เวียงใต้,0
05/10/2023,ลำปาง,เมืองลำปาง,หัวเวียง,0
05/10/2023,แม่ฮ่องสอน,ขุนยวม,แม่เงา,0
05/10/2023,เชียงใหม่,ดอยสะเก็ด,เชิงดอย,0
05/10/2023,อุตรดิตถ์,น้ำปาด,แสนตอ,0
05/10/2023,แม่ฮ่องสอน,แม่สะเรียง,แม่สะเรียง,0
05/10/2023,ลำปาง,แม่ทะ,นาครัว,0
05/10/2023,น่าน,ท่าวังผา,ยม,0
05/10/2023,เชียงราย,เมืองเชียงราย,เวียง,0
05/10/2023,พะเยา,เชียงคำ,เวียง,0
05/10/2023,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,0
05/10/2023,น่าน,เวียงสา,ไหล่น่าน,0
05/10/2023,ลำปาง,เกาะคา,เกาะคา,0
05/10/2023,แพร่,เมืองแพร่,ในเวียง,0
