Date,Average of Water heights in meter,Station,Name of river,Subdistrict,District,Province
2022-01-04,3.92,Ban Singpotin,น้ำแม่ลาย,ป่าเมี่ยง,ดอยสะเก็ด,เชียงใหม่
2022-01-04,9.6,Ban Sob Soi,แม่น้ำปิง,แม่สอย,จอมทอง,เชียงใหม่
2022-01-04,5.89,Ban Sop Mae Sapoot,แม่น้ำแม่ทา,ทาสบเส้า,แม่ทา,ลำพูน
2022-01-04,7.7,Ban Sop Pae,แม่น้ำปิง,สบแปะ,จอมทอง,เชียงใหม่
2022-01-04,5.543333333,Ban Sop Prap,แม่น้ำวัง,สบปราบ,สบปราบ,ลำปาง
2022-01-04,5.89,Ban Sop Tam,น้ำแม่ต่ำ,เกาะคา,เกาะคา,ลำปาง
2022-01-04,4.451666667,Ban Sop Win,น้ำแม่วาง,แม่วิน,แม่วาง,เชียงใหม่
2022-01-04,5.7,Ban Tha Duea,แม่น้ำวัง,พิชัย,เมือง,ลำปาง
2022-01-04,5.18,Ban Tha Lo,น้ำแม่ตุ๋ย,บ่อแฮ้ว,เมือง,ลำปาง
2022-01-04,3.82,Ban Tha Pong Daeng,น้ำปาย,ผาบ่อง,เมือง,แม่ฮ่องสอน
2022-01-04,6.836666667,Ban Thung Nong,แม่น้ำยม,สระ,เชียงม่วน,พะเยา
2022-01-04,3.6,Ban Ton Yang,น้ำแม่ลาว,บัวสลี,แม่ลาว,เชียงราย
2022-01-04,12.70333333,Ban Wang Chin,แม่น้ำยม,วังชิ้น,วังชิ้น,แพร่
2022-01-04,4.86,Chedingam,น้ำอิง,ท่าวังทอง,เมือง,พะเยา
2022-01-04,6.81,In front of the Forestry Office,แม่น้ำน่าน,ในเวียง,เมือง,น่าน
2022-01-04,5.47,Mae Kham Lak Chet,น้ำแม่คำ,ศรีค้ำ,แม่จัน,เชียงราย
2022-01-04,2.1,Nam Mae Chaem,น้ำแม่แจ่ม,บ้านท่าข้าม,จอมทอง,เชียงใหม่
2022-01-04,5.180416667,Nawarat Bridge,แม่น้ำปิง,วัดเกต,เมือง,เชียงใหม่
2022-01-04,4.5,Pracha Uthit Bridge,น้ำแม่กลาง,บ้านหลวง,จอมทอง,เชียงใหม่
2022-01-04,5.51,Romklao Cooperative House,น้ำแม่งัด,แม่แวน,พร้าว,เชียงใหม่
2022-01-04,4.34,Saphan Ban Khay,น้ำฝาง,แม่นาวาง,แม่อาย,เชียงใหม่
2022-01-04,4.6225,Setuwaree Bridge,แม้น้ำวัง,เวียงเหนือ,เมือง,ลำปาง
2022-01-04,11.38,Tha Li Bridge,น้ำว้า,ขึ่ง,เวียงสา,น่าน
2022-01-04,8.014166667,Tha Nang Bridge,น้ำแม่กวง,ในเมือง,เมือง,ลำพูน
2022-01-04,3.239166667,Wang Phrao,น้ำแม่จาง,วังพร้าว,เกาะคา,ลำปาง
2022-01-05,2.84,Ban Chiang Dao,แม่น้ำปิง,เชียงดาว,เชียงดาว,เชียงใหม่
2022-01-05,3.225416667,Ban Chor Lae,แม่น้ำปิง,ช่อแล,แม่แตง,เชียงใหม่
2022-01-05,4.01,Ban Don Chai,แม่น้ำวัง,ล้อมแรด,เถิน,ลำปาง
2022-01-05,8.062291667,Ban Don Mun,แม่น้ำวัง,บ้านแลง,เมือง,ลำปาง
2022-01-05,3.73,Ban Don Sali,น้ำแม่ลาว,ป่าแดด,แม่สรวย,เชียงราย
2022-01-05,5.12,Ban Hai,แม่น้ำวัง,ปงดอน,แจ้ห่ม,ลำปาง
2022-01-05,2.8,Ban Hong,น้ำแม่ออน,ร้องวัวแดง,สันกำแพง,เชียงใหม่
2022-01-05,2.736666667,Ban Hua Sapan,น้ำแม่จัน,ป่าซาง,แม่จัน,เชียงราย
2022-01-05,5.06,Ban Huai Pa Sang,น้ำแม่แตง,กึ๊ดช้าง,แม่แตง,เชียงใหม่
2022-01-05,9.738333333,Ban Huai Sak,แม่น้ำยม,เตาปูน,สอง,แพร่
2022-01-05,6.108333333,Ban Klang,น้ำแม่ขาน,บ้านกลาง,สันป่าตอง,เชียงใหม่
2022-01-05,3.256666667,Ban Ko Kha,แม่น้ำวัง,ศาลา,เกาะคา,ลำปาง
2022-01-05,4.5,Ban Krariang Tung Phrao,น้ำแม่สรวย,วาวี,แม่สรวย,เชียงราย
2022-01-05,-3.06,Ban Lai Kaeo,น้ำแม่ลี้,ศรีเตี้ย,บ้านโฮ่ง,ลำพูน
2022-01-05,6.67,Ban Luang,น้ำแม่ตื่น,ยางเปียง,อมก๋อย,เชียงใหม่
2022-01-05,3.91,Ban Luang Nuea,น้ำงาว,หลวงใต้,งาว,ลำปาง
2022-01-05,6.698333333,Ban Mae E Hi,น้ำแม่ลี้,ศรีวิชัย,ลี้,ลำพูน
2022-01-05,4.87,Ban Mae Kha Bridge,น้ำฝาง,แม่ข่า,ฝาง,เชียงใหม่
2022-01-05,5.24,Ban Mae Khom Mi Tamnak Tham,น้ำแม่คำมี,ตำหนักธรรม,หนองม่วงไข่,แพร่
2022-01-05,5.9,Ban Mae Lai,น้ำแม่หล่าย,แม่หล่าย,เมือง,แพร่
2022-01-05,1.76,Ban Mae Tae,แม่น้ำปิง,แม่แฝกเก่า,สันทราย,เชียงใหม่
2022-01-05,2.45,Ban Mae Taeng,แม่น้ำแตง,สันมหาพล,แม่แตง,เชียงใหม่
2022-01-05,3.54,Ban Mae Wan,น้ำแม่กวง,ป่าเมี่ยง,ดอยสะเก็ด,เชียงใหม่
2022-01-05,5.3,Ban Mai Rim Fang,น้ำฝาง,เวียงฝาง,ฝาง,เชียงใหม่
2022-01-05,7.475416667,Ban Mang,น้ำปี้,มาง,เชียงม่วน,พะเยา
2022-01-05,5.7,Ban Muang Pok,น้ำแม่แตง,เปียงหลวง,เวียงแหง,เชียงใหม่
2022-01-05,4.38125,Ban Mueang Kuet,น้ำแม่แตง,กึ๊ดช้าง,แม่แตง,เชียงใหม่
2022-01-05,2.46,Ban Mueang Mai,ห้วยแม่ต๋า,เมืองมาย,แจ้ห่ม,ลำปาง
2022-01-05,4.349583333,Ban Mueang Pha,น้ำแม่ริม,ริมเหนือ,แม่ริม,เชียงใหม่
2022-01-05,8.3125,Ban Nam Khong,แม่น้ำยม,ป่าแมต,เมือง,แพร่
2022-01-05,6.005833333,Ban Nam Yao,น้ำยาว,อวน,ปัว,น่าน
2022-01-05,1.649166667,Ban Nong Naw,น้ำแม่สอย,แจ้ห่ม,แจ้ห่ม,ลำปาง
2022-01-05,3.392083333,Ban Nong Pham,น้ำแม่ลาว,แม่สรวย,แม่สรวย,เชียงราย
2022-01-05,6.986666667,Ban Pa Kha,น้ำควร,ควร,ปง,พะเยา
2022-01-05,7.958333333,Ban Pa Khoi Tai,แม่น้ำปิง,สันผีเสื้อ,เมือง,เชียงใหม่
2022-01-05,4.750416667,Ban Pa Sang,น้ำแม่ทา,ป่าซาง,ป่าซาง,ลำพูน
2022-01-05,5.55,Ban Pang Sa,ห้วยน้ำยาว,ผาทอง,ท่าวังผา,น่าน
2022-01-05,10.21666667,Ban Pha Khwang,แม่น้ำน่าน,บ่อ,เมือง,น่าน
2022-01-05,6.51,Ban Phai Ngarm,แม่น้ำน่าน,ส้าน,เวียงสา,น่าน
2022-01-05,4.35,Ban Phan Ton,น้ำแม่วาง,ทุ่งปี้,แม่วาง,เชียงใหม่
2022-01-05,4.7,Ban Phi Tai,น้ำปี้,บ้านพี้,บ้านหลวง,น่าน
2022-01-05,6.655833333,Ban Pong,น้ำแม่กวง,บวกค้าง,สันกำแพง,เชียงใหม่
2022-01-05,4.66,Ban Pong,ห้วยโป่ง,บ้านโป่ง,งาว,ลำปาง
2022-01-05,4.106666667,Ban Rong Kho,แม่น้ำวัง,ร่องเคาะ,วังเหนือ,ลำปาง
2022-01-05,3.04,Ban Saluang Nok,น้ำแม่ริม,สลวง,แม่ริม,เชียงใหม่
2022-01-05,4.36,Ban San Pu Loei,น้ำแม่ขอด,โหล่งขอด,พร้าว,เชียงใหม่
2022-01-05,3.92,Ban Singpotin,น้ำแม่ลาย,ป่าเมี่ยง,ดอยสะเก็ด,เชียงใหม่
2022-01-05,9.62,Ban Sob Soi,แม่น้ำปิง,แม่สอย,จอมทอง,เชียงใหม่
2022-01-05,5.89,Ban Sop Mae Sapoot,แม่น้ำแม่ทา,ทาสบเส้า,แม่ทา,ลำพูน
2022-01-05,7.7,Ban Sop Pae,แม่น้ำปิง,สบแปะ,จอมทอง,เชียงใหม่
2022-01-05,5.536666667,Ban Sop Prap,แม่น้ำวัง,สบปราบ,สบปราบ,ลำปาง
2022-01-05,5.88,Ban Sop Tam,น้ำแม่ต่ำ,เกาะคา,เกาะคา,ลำปาง
2022-01-05,4.45,Ban Sop Win,น้ำแม่วาง,แม่วิน,แม่วาง,เชียงใหม่
2022-01-05,5.8,Ban Tha Duea,แม่น้ำวัง,พิชัย,เมือง,ลำปาง
2022-01-05,5.18,Ban Tha Lo,น้ำแม่ตุ๋ย,บ่อแฮ้ว,เมือง,ลำปาง
2022-01-05,3.82,Ban Tha Pong Daeng,น้ำปาย,ผาบ่อง,เมือง,แม่ฮ่องสอน
2022-01-05,6.830833333,Ban Thung Nong,แม่น้ำยม,สระ,เชียงม่วน,พะเยา
2022-01-05,3.6,Ban Ton Yang,น้ำแม่ลาว,บัวสลี,แม่ลาว,เชียงราย
2022-01-05,12.70666667,Ban Wang Chin,แม่น้ำยม,วังชิ้น,วังชิ้น,แพร่
2022-01-05,4.86,Chedingam,น้ำอิง,ท่าวังทอง,เมือง,พะเยา
2022-01-05,6.807916667,In front of the Forestry Office,แม่น้ำน่าน,ในเวียง,เมือง,น่าน
2022-01-05,5.4625,Mae Kham Lak Chet,น้ำแม่คำ,ศรีค้ำ,แม่จัน,เชียงราย
2022-01-05,2.1,Nam Mae Chaem,น้ำแม่แจ่ม,บ้านท่าข้าม,จอมทอง,เชียงใหม่
2022-01-05,5.239583333,Nawarat Bridge,แม่น้ำปิง,วัดเกต,เมือง,เชียงใหม่
2022-01-05,4.496666667,Pracha Uthit Bridge,น้ำแม่กลาง,บ้านหลวง,จอมทอง,เชียงใหม่
2022-01-05,5.51,Romklao Cooperative House,น้ำแม่งัด,แม่แวน,พร้าว,เชียงใหม่
2022-01-05,4.34,Saphan Ban Khay,น้ำฝาง,แม่นาวาง,แม่อาย,เชียงใหม่
2022-01-05,4.663333333,Setuwaree Bridge,แม้น้ำวัง,เวียงเหนือ,เมือง,ลำปาง
2022-01-05,11.37625,Tha Li Bridge,น้ำว้า,ขึ่ง,เวียงสา,น่าน
2022-01-05,8.05125,Tha Nang Bridge,น้ำแม่กวง,ในเมือง,เมือง,ลำพูน
2022-01-05,3.2225,Wang Phrao,น้ำแม่จาง,วังพร้าว,เกาะคา,ลำปาง
2022-01-06,2.84,Ban Chiang Dao,แม่น้ำปิง,เชียงดาว,เชียงดาว,เชียงใหม่
2022-01-06,3.230416667,Ban Chor Lae,แม่น้ำปิง,ช่อแล,แม่แตง,เชียงใหม่
2022-01-06,4.006666667,Ban Don Chai,แม่น้ำวัง,ล้อมแรด,เถิน,ลำปาง
2022-01-06,8.07,Ban Don Mun,แม่น้ำวัง,บ้านแลง,เมือง,ลำปาง
2022-01-06,3.7275,Ban Don Sali,น้ำแม่ลาว,ป่าแดด,แม่สรวย,เชียงราย
2022-01-06,5.12,Ban Hai,แม่น้ำวัง,ปงดอน,แจ้ห่ม,ลำปาง
2022-01-06,2.8,Ban Hong,น้ำแม่ออน,ร้องวัวแดง,สันกำแพง,เชียงใหม่
2022-01-06,2.709166667,Ban Hua Sapan,น้ำแม่จัน,ป่าซาง,แม่จัน,เชียงราย
2022-01-06,5.04,Ban Huai Pa Sang,น้ำแม่แตง,กึ๊ดช้าง,แม่แตง,เชียงใหม่
2022-01-06,9.728333333,Ban Huai Sak,แม่น้ำยม,เตาปูน,สอง,แพร่
2022-01-06,6.091666667,Ban Klang,น้ำแม่ขาน,บ้านกลาง,สันป่าตอง,เชียงใหม่
2022-01-06,3.27,Ban Ko Kha,แม่น้ำวัง,ศาลา,เกาะคา,ลำปาง
2022-01-06,4.5,Ban Krariang Tung Phrao,น้ำแม่สรวย,วาวี,แม่สรวย,เชียงราย
2022-01-06,-3.06,Ban Lai Kaeo,น้ำแม่ลี้,ศรีเตี้ย,บ้านโฮ่ง,ลำพูน
2022-01-06,6.66,Ban Luang,น้ำแม่ตื่น,ยางเปียง,อมก๋อย,เชียงใหม่
2022-01-06,3.901666667,Ban Luang Nuea,น้ำงาว,หลวงใต้,งาว,ลำปาง
2022-01-06,6.69875,Ban Mae E Hi,น้ำแม่ลี้,ศรีวิชัย,ลี้,ลำพูน
2022-01-06,4.86,Ban Mae Kha Bridge,น้ำฝาง,แม่ข่า,ฝาง,เชียงใหม่
2022-01-06,5.24,Ban Mae Khom Mi Tamnak Tham,น้ำแม่คำมี,ตำหนักธรรม,หนองม่วงไข่,แพร่
2022-01-06,5.9,Ban Mae Lai,น้ำแม่หล่าย,แม่หล่าย,เมือง,แพร่
2022-01-06,1.748333333,Ban Mae Tae,แม่น้ำปิง,แม่แฝกเก่า,สันทราย,เชียงใหม่
2022-01-06,2.43,Ban Mae Taeng,แม่น้ำแตง,สันมหาพล,แม่แตง,เชียงใหม่
2022-01-06,3.54,Ban Mae Wan,น้ำแม่กวง,ป่าเมี่ยง,ดอยสะเก็ด,เชียงใหม่
2022-01-06,5.3,Ban Mai Rim Fang,น้ำฝาง,เวียงฝาง,ฝาง,เชียงใหม่
2022-01-06,7.31,Ban Mang,น้ำปี้,มาง,เชียงม่วน,พะเยา
2022-01-06,5.7,Ban Muang Pok,น้ำแม่แตง,เปียงหลวง,เวียงแหง,เชียงใหม่
2022-01-06,4.365,Ban Mueang Kuet,น้ำแม่แตง,กึ๊ดช้าง,แม่แตง,เชียงใหม่
