Date,Water volume in dams (by %),Name of dam
2023-08-02,38.51,Sirikit Dam
2023-08-02,37.99,Kiew Lom Dam
2023-08-03,38.66,Kiew Kor Ma Dam
2023-08-03,16.61,Khwae Noi Bamrung Dan Dam
2023-08-03,42.59,Bhumibol Dam
2023-08-03,55.12,Mae Kuang Udom Thara Dam
2023-08-03,66.17,Mae Ngat Somboon Chon Dam
2023-08-03,30.18,Mae Mok Dam
2023-08-03,38.63,Sirikit Dam
2023-08-03,38.43,Kiew Lom Dam
2023-08-04,38.1,Kiew Kor Ma Dam
2023-08-04,16.72,Khwae Noi Bamrung Dan Dam
2023-08-04,42.59,Bhumibol Dam
2023-08-04,55.05,Mae Kuang Udom Thara Dam
2023-08-04,66.35,Mae Ngat Somboon Chon Dam
2023-08-04,30.07,Mae Mok Dam
2023-08-04,38.66,Sirikit Dam
2023-08-04,38.66,Kiew Lom Dam
2023-08-05,37.62,Kiew Kor Ma Dam
2023-08-05,16.83,Khwae Noi Bamrung Dan Dam
2023-08-05,42.6,Bhumibol Dam
2023-08-05,55.01,Mae Kuang Udom Thara Dam
2023-08-05,66.98,Mae Ngat Somboon Chon Dam
2023-08-05,29.96,Mae Mok Dam
2023-08-05,38.77,Sirikit Dam
2023-08-05,38.99,Kiew Lom Dam
2023-08-06,37.1,Kiew Kor Ma Dam
2023-08-06,16.93,Khwae Noi Bamrung Dan Dam
2023-08-06,42.6,Bhumibol Dam
2023-08-06,54.93,Mae Kuang Udom Thara Dam
2023-08-06,67.5,Mae Ngat Somboon Chon Dam
2023-08-06,29.85,Mae Mok Dam
2023-08-06,38.92,Sirikit Dam
2023-08-06,39.47,Kiew Lom Dam
2023-08-07,36.66,Kiew Kor Ma Dam
2023-08-07,17.04,Khwae Noi Bamrung Dan Dam
2023-08-07,42.59,Bhumibol Dam
2023-08-07,54.93,Mae Kuang Udom Thara Dam
2023-08-07,67.74,Mae Ngat Somboon Chon Dam
2023-08-07,29.75,Mae Mok Dam
2023-08-07,39.43,Sirikit Dam
2023-08-07,39.91,Kiew Lom Dam
2023-08-08,36.26,Kiew Kor Ma Dam
2023-08-08,17.15,Khwae Noi Bamrung Dan Dam
2023-08-08,42.6,Bhumibol Dam
2023-08-08,54.96,Mae Kuang Udom Thara Dam
2023-08-08,68.03,Mae Ngat Somboon Chon Dam
2023-08-08,29.64,Mae Mok Dam
2023-08-08,40.14,Sirikit Dam
2023-08-08,40.57,Kiew Lom Dam
2023-08-09,36.15,Kiew Kor Ma Dam
2023-08-09,17.25,Khwae Noi Bamrung Dan Dam
2023-08-09,42.62,Bhumibol Dam
2023-08-09,55.17,Mae Kuang Udom Thara Dam
2023-08-09,68.41,Mae Ngat Somboon Chon Dam
2023-08-09,29.53,Mae Mok Dam
2023-08-09,41.03,Sirikit Dam
2023-08-09,42.34,Kiew Lom Dam
2023-08-10,35.91,Kiew Kor Ma Dam
2023-08-10,17.36,Khwae Noi Bamrung Dan Dam
2023-08-10,42.74,Bhumibol Dam
2023-08-10,55.35,Mae Kuang Udom Thara Dam
2023-08-10,68.89,Mae Ngat Somboon Chon Dam
2023-08-10,29.42,Mae Mok Dam
2023-08-10,42.16,Sirikit Dam
2023-08-10,44.06,Kiew Lom Dam
2023-08-11,35.71,Kiew Kor Ma Dam
2023-08-11,17.36,Khwae Noi Bamrung Dan Dam
2023-08-11,42.88,Bhumibol Dam
2023-08-11,55.4,Mae Kuang Udom Thara Dam
2023-08-11,69.13,Mae Ngat Somboon Chon Dam
2023-08-11,29.31,Mae Mok Dam
2023-08-11,43.29,Sirikit Dam
2023-08-11,44.83,Kiew Lom Dam
2023-08-12,35.47,Kiew Kor Ma Dam
2023-08-12,17.36,Khwae Noi Bamrung Dan Dam
2023-08-12,42.89,Bhumibol Dam
2023-08-12,55.33,Mae Kuang Udom Thara Dam
2023-08-12,69.32,Mae Ngat Somboon Chon Dam
2023-08-12,29.2,Mae Mok Dam
2023-08-12,44.28,Sirikit Dam
2023-08-12,45,Kiew Lom Dam
2023-08-13,35.11,Kiew Kor Ma Dam
2023-08-13,17.36,Khwae Noi Bamrung Dan Dam
2023-08-13,42.83,Bhumibol Dam
2023-08-13,55.19,Mae Kuang Udom Thara Dam
2023-08-13,69.51,Mae Ngat Somboon Chon Dam
2023-08-13,29.09,Mae Mok Dam
2023-08-13,44.87,Sirikit Dam
2023-08-13,45.17,Kiew Lom Dam
2023-08-14,34.84,Kiew Kor Ma Dam
2023-08-14,17.36,Khwae Noi Bamrung Dan Dam
2023-08-14,42.71,Bhumibol Dam
2023-08-14,54.97,Mae Kuang Udom Thara Dam
2023-08-14,69.56,Mae Ngat Somboon Chon Dam
2023-08-14,29.09,Mae Mok Dam
2023-08-14,45.08,Sirikit Dam
2023-08-14,45.34,Kiew Lom Dam
2023-08-15,34.52,Kiew Kor Ma Dam
2023-08-15,17.47,Khwae Noi Bamrung Dan Dam
2023-08-15,42.62,Bhumibol Dam
2023-08-15,54.81,Mae Kuang Udom Thara Dam
2023-08-15,69.51,Mae Ngat Somboon Chon Dam
2023-08-15,28.87,Mae Mok Dam
2023-08-15,45.28,Sirikit Dam
2023-08-15,45.34,Kiew Lom Dam
2023-08-16,34.24,Kiew Kor Ma Dam
2023-08-16,17.36,Khwae Noi Bamrung Dan Dam
2023-08-16,42.49,Bhumibol Dam
2023-08-16,54.7,Mae Kuang Udom Thara Dam
2023-08-16,70.09,Mae Ngat Somboon Chon Dam
2023-08-16,28.76,Mae Mok Dam
2023-08-16,45.44,Sirikit Dam
2023-08-16,45.42,Kiew Lom Dam
2023-08-17,33.88,Kiew Kor Ma Dam
2023-08-17,17.36,Khwae Noi Bamrung Dan Dam
2023-08-17,42.35,Bhumibol Dam
2023-08-17,54.64,Mae Kuang Udom Thara Dam
2023-08-17,71.04,Mae Ngat Somboon Chon Dam
2023-08-17,28.65,Mae Mok Dam
2023-08-17,45.63,Sirikit Dam
2023-08-17,45.42,Kiew Lom Dam
2023-08-18,33.56,Kiew Kor Ma Dam
2023-08-18,17.36,Khwae Noi Bamrung Dan Dam
2023-08-18,42.18,Bhumibol Dam
2023-08-18,54.52,Mae Kuang Udom Thara Dam
2023-08-18,71.57,Mae Ngat Somboon Chon Dam
2023-08-18,28.55,Mae Mok Dam
2023-08-18,45.84,Sirikit Dam
2023-08-18,45.42,Kiew Lom Dam
2023-08-19,33.33,Kiew Kor Ma Dam
2023-08-19,17.36,Khwae Noi Bamrung Dan Dam
2023-08-19,42.07,Bhumibol Dam
2023-08-19,54.35,Mae Kuang Udom Thara Dam
2023-08-19,71.76,Mae Ngat Somboon Chon Dam
2023-08-19,28.44,Mae Mok Dam
2023-08-19,45.96,Sirikit Dam
2023-08-19,45.51,Kiew Lom Dam
2023-08-20,33.11,Kiew Kor Ma Dam
2023-08-20,17.25,Khwae Noi Bamrung Dan Dam
2023-08-20,41.94,Bhumibol Dam
2023-08-20,54.19,Mae Kuang Udom Thara Dam
2023-08-20,72,Mae Ngat Somboon Chon Dam
2023-08-20,28.33,Mae Mok Dam
2023-08-20,46.09,Sirikit Dam
2023-08-20,45.51,Kiew Lom Dam
2023-08-21,32.81,Kiew Kor Ma Dam
2023-08-21,17.15,Khwae Noi Bamrung Dan Dam
2023-08-21,41.82,Bhumibol Dam
2023-08-21,54.09,Mae Kuang Udom Thara Dam
2023-08-21,72.05,Mae Ngat Somboon Chon Dam
2023-08-21,28.22,Mae Mok Dam
2023-08-21,46.18,Sirikit Dam
2023-08-21,45.59,Kiew Lom Dam
2023-08-22,32.71,Kiew Kor Ma Dam
2023-08-22,17.15,Khwae Noi Bamrung Dan Dam
2023-08-22,41.72,Bhumibol Dam
2023-08-22,53.94,Mae Kuang Udom Thara Dam
2023-08-22,72.09,Mae Ngat Somboon Chon Dam
2023-08-22,28.11,Mae Mok Dam
2023-08-22,46.26,Sirikit Dam
2023-08-22,45.59,Kiew Lom Dam
2023-08-23,32.72,Kiew Kor Ma Dam
2023-08-23,17.04,Khwae Noi Bamrung Dan Dam
2023-08-23,41.6,Bhumibol Dam
2023-08-23,53.8,Mae Kuang Udom Thara Dam
2023-08-23,72.48,Mae Ngat Somboon Chon Dam
2023-08-23,28,Mae Mok Dam
2023-08-23,46.35,Sirikit Dam
2023-08-23,46.28,Kiew Lom Dam
2023-08-24,32.78,Kiew Kor Ma Dam
2023-08-24,17.04,Khwae Noi Bamrung Dan Dam
2023-08-24,41.49,Bhumibol Dam
2023-08-24,53.61,Mae Kuang Udom Thara Dam
2023-08-24,72.67,Mae Ngat Somboon Chon Dam
2023-08-24,27.95,Mae Mok Dam
2023-08-24,46.38,Sirikit Dam
2023-08-24,46.62,Kiew Lom Dam
2023-08-25,32.86,Kiew Kor Ma Dam
2023-08-25,17.04,Khwae Noi Bamrung Dan Dam
2023-08-25,41.38,Bhumibol Dam
2023-08-25,53.39,Mae Kuang Udom Thara Dam
2023-08-25,72.77,Mae Ngat Somboon Chon Dam
2023-08-25,27.89,Mae Mok Dam
2023-08-25,46.48,Sirikit Dam
2023-08-25,45.86,Kiew Lom Dam
2023-08-26,32.85,Kiew Kor Ma Dam
2023-08-26,16.93,Khwae Noi Bamrung Dan Dam
2023-08-26,41.26,Bhumibol Dam
2023-08-26,53.16,Mae Kuang Udom Thara Dam
2023-08-26,72.86,Mae Ngat Somboon Chon Dam
2023-08-26,27.84,Mae Mok Dam
2023-08-26,46.5,Sirikit Dam
2023-08-26,44.83,Kiew Lom Dam
2023-08-27,32.78,Kiew Kor Ma Dam
2023-08-27,16.93,Khwae Noi Bamrung Dan Dam
2023-08-27,41.15,Bhumibol Dam
2023-08-27,52.96,Mae Kuang Udom Thara Dam
2023-08-27,73.05,Mae Ngat Somboon Chon Dam
2023-08-27,27.78,Mae Mok Dam
2023-08-27,46.53,Sirikit Dam
2023-08-27,43.72,Kiew Lom Dam
2023-08-28,32.75,Kiew Kor Ma Dam
2023-08-28,16.93,Khwae Noi Bamrung Dan Dam
2023-08-28,40.98,Bhumibol Dam
2023-08-28,52.72,Mae Kuang Udom Thara Dam
2023-08-28,73.15,Mae Ngat Somboon Chon Dam
2023-08-28,27.73,Mae Mok Dam
2023-08-28,46.57,Sirikit Dam
2023-08-28,42.71,Kiew Lom Dam
2023-08-29,32.72,Kiew Kor Ma Dam
2023-08-29,16.93,Khwae Noi Bamrung Dan Dam
2023-08-29,40.83,Bhumibol Dam
2023-08-29,52.6,Mae Kuang Udom Thara Dam
2023-08-29,73.15,Mae Ngat Somboon Chon Dam
2023-08-29,27.67,Mae Mok Dam
2023-08-29,46.62,Sirikit Dam
2023-08-29,41.6,Kiew Lom Dam
2023-08-30,32.72,Kiew Kor Ma Dam
2023-08-30,16.83,Khwae Noi Bamrung Dan Dam
2023-08-30,40.7,Bhumibol Dam
2023-08-30,52.45,Mae Kuang Udom Thara Dam
2023-08-30,73.15,Mae Ngat Somboon Chon Dam
2023-08-30,27.62,Mae Mok Dam
2023-08-30,46.65,Sirikit Dam
2023-08-30,40.64,Kiew Lom Dam
2023-08-31,32.78,Kiew Kor Ma Dam
2023-08-31,16.83,Khwae Noi Bamrung Dan Dam
2023-08-31,40.6,Bhumibol Dam
2023-08-31,52.37,Mae Kuang Udom Thara Dam
2023-08-31,73.2,Mae Ngat Somboon Chon Dam
2023-08-31,28,Mae Mok Dam
2023-08-31,46.66,Sirikit Dam
2023-08-31,39.76,Kiew Lom Dam
2023-09-01,32.98,Kiew Kor Ma Dam
2023-09-01,16.93,Khwae Noi Bamrung Dan Dam
2023-09-01,40.51,Bhumibol Dam
2023-09-01,52.24,Mae Kuang Udom Thara Dam
2023-09-01,73.24,Mae Ngat Somboon Chon Dam
2023-09-01,28,Mae Mok Dam
2023-09-01,46.72,Sirikit Dam
2023-09-01,39.31,Kiew Lom Dam
2023-09-02,33.11,Kiew Kor Ma Dam
2023-09-02,16.93,Khwae Noi Bamrung Dan Dam
2023-09-02,40.4,Bhumibol Dam
2023-09-02,52.33,Mae Kuang Udom Thara Dam
2023-09-02,73.43,Mae Ngat Somboon Chon Dam
2023-09-02,28,Mae Mok Dam
2023-09-02,46.92,Sirikit Dam
2023-09-02,39.16,Kiew Lom Dam
2023-09-03,33.11,Kiew Kor Ma Dam
2023-09-03,16.93,Khwae Noi Bamrung Dan Dam
2023-09-03,40.39,Bhumibol Dam
2023-09-03,52.72,Mae Kuang Udom Thara Dam
2023-09-03,74.68,Mae Ngat Somboon Chon Dam
2023-09-03,28.95,Mae Mok Dam
2023-09-03,46.99,Sirikit Dam
2023-09-03,39.16,Kiew Lom Dam
2023-09-04,33.61,Kiew Kor Ma Dam
2023-09-04,17.04,Khwae Noi Bamrung Dan Dam
2023-09-04,40.47,Bhumibol Dam
2023-09-04,52.77,Mae Kuang Udom Thara Dam
2023-09-04,75.2,Mae Ngat Somboon Chon Dam
2023-09-04,29.16,Mae Mok Dam
2023-09-04,47.05,Sirikit Dam
2023-09-04,40.06,Kiew Lom Dam
2023-09-05,34.28,Kiew Kor Ma Dam
2023-09-05,17.15,Khwae Noi Bamrung Dan Dam
2023-09-05,40.67,Bhumibol Dam
2023-09-05,52.63,Mae Kuang Udom Thara Dam
2023-09-05,75.88,Mae Ngat Somboon Chon Dam
2023-09-05,28.87,Mae Mok Dam
2023-09-05,47.1,Sirikit Dam
2023-09-05,41.05,Kiew Lom Dam
2023-09-06,34.84,Kiew Kor Ma Dam
2023-09-06,17.25,Khwae Noi Bamrung Dan Dam
2023-09-06,40.79,Bhumibol Dam
2023-09-06,52.72,Mae Kuang Udom Thara Dam
2023-09-06,76.21,Mae Ngat Somboon Chon Dam
2023-09-06,28.73,Mae Mok Dam
2023-09-06,47.19,Sirikit Dam
2023-09-06,42.78,Kiew Lom Dam
2023-09-07,35.63,Kiew Kor Ma Dam
2023-09-07,17.47,Khwae Noi Bamrung Dan Dam
2023-09-07,40.93,Bhumibol Dam
2023-09-07,52.99,Mae Kuang Udom Thara Dam
2023-09-07,77.07,Mae Ngat Somboon Chon Dam
2023-09-07,28.58,Mae Mok Dam
2023-09-07,47.46,Sirikit Dam
2023-09-07,45.59,Kiew Lom Dam
2023-09-08,36.9,Kiew Kor Ma Dam
2023-09-08,17.78,Khwae Noi Bamrung Dan Dam
2023-09-08,41.15,Bhumibol Dam
2023-09-08,53.26,Mae Kuang Udom Thara Dam
2023-09-08,78.17,Mae Ngat Somboon Chon Dam
2023-09-08,28.22,Mae Mok Dam
2023-09-08,47.66,Sirikit Dam
2023-09-08,48.15,Kiew Lom Dam
2023-09-09,37.65,Kiew Kor Ma Dam
2023-09-09,18.21,Khwae Noi Bamrung Dan Dam
2023-09-09,41.33,Bhumibol Dam
2023-09-09,53.38,Mae Kuang Udom Thara Dam
2023-09-09,79.08,Mae Ngat Somboon Chon Dam
2023-09-09,27.85,Mae Mok Dam
2023-09-09,47.94,Sirikit Dam
2023-09-09,49.69,Kiew Lom Dam
2023-09-10,38.54,Kiew Kor Ma Dam
2023-09-10,18.74,Khwae Noi Bamrung Dan Dam
2023-09-10,41.56,Bhumibol Dam
2023-09-10,53.65,Mae Kuang Udom Thara Dam
2023-09-10,80.04,Mae Ngat Somboon Chon Dam
2023-09-10,28,Mae Mok Dam
2023-09-10,48.22,Sirikit Dam
2023-09-10,51.05,Kiew Lom Dam
2023-09-11,39.39,Kiew Kor Ma Dam
2023-09-11,19.7,Khwae Noi Bamrung Dan Dam
2023-09-11,41.98,Bhumibol Dam
2023-09-11,54.13,Mae Kuang Udom Thara Dam
2023-09-11,80.61,Mae Ngat Somboon Chon Dam
2023-09-11,28.22,Mae Mok Dam
2023-09-11,48.5,Sirikit Dam
2023-09-11,52.59,Kiew Lom Dam
2023-09-12,40.19,Kiew Kor Ma Dam
2023-09-12,20.77,Khwae Noi Bamrung Dan Dam
2023-09-12,42.31,Bhumibol Dam
2023-09-12,55.09,Mae Kuang Udom Thara Dam
2023-09-12,81.81,Mae Ngat Somboon Chon Dam
2023-09-12,28.29,Mae Mok Dam
2023-09-12,48.94,Sirikit Dam
2023-09-12,53.96,Kiew Lom Dam
2023-09-13,40.67,Kiew Kor Ma Dam
2023-09-13,22.36,Khwae Noi Bamrung Dan Dam
2023-09-13,42.72,Bhumibol Dam
2023-09-13,55.42,Mae Kuang Udom Thara Dam
2023-09-13,83.77,Mae Ngat Somboon Chon Dam
2023-09-13,28.29,Mae Mok Dam
2023-09-13,49.32,Sirikit Dam
2023-09-13,55.05,Kiew Lom Dam
2023-09-14,42.24,Kiew Kor Ma Dam
2023-09-14,24.39,Khwae Noi Bamrung Dan Dam
2023-09-14,43.02,Bhumibol Dam
2023-09-14,55.72,Mae Kuang Udom Thara Dam
2023-09-14,84.97,Mae Ngat Somboon Chon Dam
2023-09-14,28.22,Mae Mok Dam
2023-09-14,49.74,Sirikit Dam
2023-09-14,55.83,Kiew Lom Dam
2023-09-15,45.6,Kiew Kor Ma Dam
2023-09-15,26.62,Khwae Noi Bamrung Dan Dam
2023-09-15,43.3,Bhumibol Dam
2023-09-15,55.92,Mae Kuang Udom Thara Dam
2023-09-15,86.31,Mae Ngat Somboon Chon Dam
2023-09-15,28.58,Mae Mok Dam
2023-09-15,50.19,Sirikit Dam
2023-09-15,57.25,Kiew Lom Dam
2023-09-16,47.79,Kiew Kor Ma Dam
2023-09-16,28.75,Khwae Noi Bamrung Dan Dam
2023-09-16,43.57,Bhumibol Dam
2023-09-16,56.79,Mae Kuang Udom Thara Dam
2023-09-16,87.31,Mae Ngat Somboon Chon Dam
2023-09-16,29.45,Mae Mok Dam
2023-09-16,50.77,Sirikit Dam
2023-09-16,58.39,Kiew Lom Dam
2023-09-17,49.22,Kiew Kor Ma Dam
2023-09-17,31.2,Khwae Noi Bamrung Dan Dam
2023-09-17,44.09,Bhumibol Dam
2023-09-17,57.38,Mae Kuang Udom Thara Dam
2023-09-17,88.98,Mae Ngat Somboon Chon Dam
2023-09-17,32.29,Mae Mok Dam
2023-09-17,51.42,Sirikit Dam
2023-09-17,59.57,Kiew Lom Dam
2023-09-18,51.28,Kiew Kor Ma Dam
2023-09-18,32.69,Khwae Noi Bamrung Dan Dam
2023-09-18,44.85,Bhumibol Dam
2023-09-18,57.83,Mae Kuang Udom Thara Dam
2023-09-18,90.47,Mae Ngat Somboon Chon Dam
2023-09-18,38.45,Mae Mok Dam
2023-09-18,52.18,Sirikit Dam
2023-09-18,62.14,Kiew Lom Dam
2023-09-19,53.99,Kiew Kor Ma Dam
2023-09-19,34.29,Khwae Noi Bamrung Dan Dam
2023-09-19,45.8,Bhumibol Dam
2023-09-19,58.47,Mae Kuang Udom Thara Dam
2023-09-19,91.78,Mae Ngat Somboon Chon Dam
2023-09-19,46.05,Mae Mok Dam
2023-09-19,52.89,Sirikit Dam
2023-09-19,65.07,Kiew Lom Dam
2023-09-20,55.51,Kiew Kor Ma Dam
2023-09-20,36,Khwae Noi Bamrung Dan Dam
2023-09-20,46.63,Bhumibol Dam
2023-09-20,58.98,Mae Kuang Udom Thara Dam
2023-09-20,93.17,Mae Ngat Somboon Chon Dam
2023-09-20,48.55,Mae Mok Dam
2023-09-20,53.54,Sirikit Dam
2023-09-20,67.22,Kiew Lom Dam
2023-09-21,56.28,Kiew Kor Ma Dam
2023-09-21,37.7,Khwae Noi Bamrung Dan Dam
2023-09-21,47.33,Bhumibol Dam
2023-09-21,59.55,Mae Kuang Udom Thara Dam
2023-09-21,94.17,Mae Ngat Somboon Chon Dam
2023-09-21,50.78,Mae Mok Dam
2023-09-21,54.11,Sirikit Dam
2023-09-21,68.57,Kiew Lom Dam
2023-09-22,56.9,Kiew Kor Ma Dam
2023-09-22,39.51,Khwae Noi Bamrung Dan Dam
2023-09-22,47.88,Bhumibol Dam
2023-09-22,59.92,Mae Kuang Udom Thara Dam
2023-09-22,94.8,Mae Ngat Somboon Chon Dam
2023-09-22,53.29,Mae Mok Dam
2023-09-22,54.62,Sirikit Dam
2023-09-22,69.47,Kiew Lom Dam
2023-09-23,57.31,Kiew Kor Ma Dam
2023-09-23,41.32,Khwae Noi Bamrung Dan Dam
2023-09-23,48.34,Bhumibol Dam
2023-09-23,60.15,Mae Kuang Udom Thara Dam
2023-09-23,95.3,Mae Ngat Somboon Chon Dam
2023-09-23,54.05,Mae Mok Dam
2023-09-23,54.99,Sirikit Dam
2023-09-23,69.81,Kiew Lom Dam
2023-09-24,57.57,Kiew Kor Ma Dam
2023-09-24,43.02,Khwae Noi Bamrung Dan Dam
2023-09-24,48.69,Bhumibol Dam
2023-09-24,60.2,Mae Kuang Udom Thara Dam
2023-09-24,95.74,Mae Ngat Somboon Chon Dam
2023-09-24,54.71,Mae Mok Dam
2023-09-24,55.28,Sirikit Dam
2023-09-24,69.81,Kiew Lom Dam
2023-09-25,57.79,Kiew Kor Ma Dam
2023-09-25,43.88,Khwae Noi Bamrung Dan Dam
2023-09-25,48.96,Bhumibol Dam
2023-09-25,60.28,Mae Kuang Udom Thara Dam
2023-09-25,96.11,Mae Ngat Somboon Chon Dam
2023-09-25,54.82,Mae Mok Dam
2023-09-25,55.55,Sirikit Dam
2023-09-25,69.81,Kiew Lom Dam
2023-09-26,58.02,Kiew Kor Ma Dam
2023-09-26,44.94,Khwae Noi Bamrung Dan Dam
2023-09-26,49.2,Bhumibol Dam
2023-09-26,60.41,Mae Kuang Udom Thara Dam
2023-09-26,96.24,Mae Ngat Somboon Chon Dam
2023-09-26,55.15,Mae Mok Dam
2023-09-26,55.86,Sirikit Dam
2023-09-26,69.81,Kiew Lom Dam
2023-09-27,58.38,Kiew Kor Ma Dam
2023-09-27,45.79,Khwae Noi Bamrung Dan Dam
2023-09-27,49.38,Bhumibol Dam
2023-09-27,60.58,Mae Kuang Udom Thara Dam
2023-09-27,96.74,Mae Ngat Somboon Chon Dam
2023-09-27,55.8,Mae Mok Dam
2023-09-27,56.01,Sirikit Dam
2023-09-27,69.92,Kiew Lom Dam
2023-09-28,58.82,Kiew Kor Ma Dam
2023-09-28,46.86,Khwae Noi Bamrung Dan Dam
2023-09-28,49.7,Bhumibol Dam
2023-09-28,60.7,Mae Kuang Udom Thara Dam
2023-09-28,96.87,Mae Ngat Somboon Chon Dam
2023-09-28,71.11,Mae Mok Dam
2023-09-28,56.29,Sirikit Dam
2023-09-28,70.59,Kiew Lom Dam
2023-09-29,59.85,Kiew Kor Ma Dam
2023-09-29,47.82,Khwae Noi Bamrung Dan Dam
2023-09-29,50.58,Bhumibol Dam
2023-09-29,61.14,Mae Kuang Udom Thara Dam
2023-09-29,97.49,Mae Ngat Somboon Chon Dam
2023-09-29,96.69,Mae Mok Dam
2023-09-29,56.45,Sirikit Dam
2023-09-29,72.27,Kiew Lom Dam
2023-09-30,63.36,Kiew Kor Ma Dam
2023-09-30,48.78,Khwae Noi Bamrung Dan Dam
2023-09-30,51.66,Bhumibol Dam
2023-09-30,62.07,Mae Kuang Udom Thara Dam
2023-09-30,98.56,Mae Ngat Somboon Chon Dam
2023-09-30,113.87,Mae Mok Dam
2023-09-30,56.66,Sirikit Dam
2023-09-30,77.57,Kiew Lom Dam
2023-10-01,66.58,Kiew Kor Ma Dam
2023-10-01,49.95,Khwae Noi Bamrung Dan Dam
2023-10-01,52.93,Bhumibol Dam
2023-10-01,62.64,Mae Kuang Udom Thara Dam
2023-10-01,99.38,Mae Ngat Somboon Chon Dam
2023-10-01,108.53,Mae Mok Dam
2023-10-01,57,Sirikit Dam
2023-10-01,82.72,Kiew Lom Dam
2023-10-02,68.16,Kiew Kor Ma Dam
2023-10-02,51.12,Khwae Noi Bamrung Dan Dam
2023-10-02,54.44,Bhumibol Dam
2023-10-02,63.16,Mae Kuang Udom Thara Dam
2023-10-02,100,Mae Ngat Somboon Chon Dam
2023-10-02,105.35,Mae Mok Dam
2023-10-02,57.36,Sirikit Dam
2023-10-02,85.31,Kiew Lom Dam
2023-10-03,69.26,Kiew Kor Ma Dam
2023-10-03,52.08,Khwae Noi Bamrung Dan Dam
2023-10-03,55.57,Bhumibol Dam
2023-10-03,63.41,Mae Kuang Udom Thara Dam
2023-10-03,100.25,Mae Ngat Somboon Chon Dam
2023-10-03,103.44,Mae Mok Dam
2023-10-03,57.66,Sirikit Dam
2023-10-03,87.15,Kiew Lom Dam
2023-10-04,69.81,Kiew Kor Ma Dam
2023-10-04,53.67,Khwae Noi Bamrung Dan Dam
2023-10-04,56.36,Bhumibol Dam
2023-10-04,63.55,Mae Kuang Udom Thara Dam
2023-10-04,100.44,Mae Ngat Somboon Chon Dam
2023-10-04,102.55,Mae Mok Dam
2023-10-04,57.89,Sirikit Dam
2023-10-04,87.81,Kiew Lom Dam
2023-10-05,70.24,Kiew Kor Ma Dam
2023-10-05,57.19,Khwae Noi Bamrung Dan Dam
2023-10-05,56.94,Bhumibol Dam
2023-10-05,63.62,Mae Kuang Udom Thara Dam
2023-10-05,100.63,Mae Ngat Somboon Chon Dam
2023-10-05,102.29,Mae Mok Dam
2023-10-05,58.11,Sirikit Dam
2023-10-05,88.11,Kiew Lom Dam
2023-10-06,70.57,Kiew Kor Ma Dam
2023-10-06,64.96,Khwae Noi Bamrung Dan Dam
2023-10-06,57.42,Bhumibol Dam
2023-10-06,63.71,Mae Kuang Udom Thara Dam
2023-10-06,100.75,Mae Ngat Somboon Chon Dam
2023-10-06,104.45,Mae Mok Dam
2023-10-06,58.25,Sirikit Dam
2023-10-06,88.33,Kiew Lom Dam
2023-10-07,70.9,Kiew Kor Ma Dam
2023-10-07,73.16,Khwae Noi Bamrung Dan Dam
2023-10-07,57.93,Bhumibol Dam
2023-10-07,63.91,Mae Kuang Udom Thara Dam
2023-10-07,101.26,Mae Ngat Somboon Chon Dam
2023-10-07,104.45,Mae Mok Dam
2023-10-07,58.42,Sirikit Dam
2023-10-07,88.25,Kiew Lom Dam
2023-10-08,71.36,Kiew Kor Ma Dam
2023-10-08,79.98,Khwae Noi Bamrung Dan Dam
2023-10-08,58.28,Bhumibol Dam
2023-10-08,64.13,Mae Kuang Udom Thara Dam
2023-10-08,101.89,Mae Ngat Somboon Chon Dam
2023-10-08,103.44,Mae Mok Dam
2023-10-08,58.63,Sirikit Dam
2023-10-08,88.54,Kiew Lom Dam
2023-10-09,73.85,Kiew Kor Ma Dam
2023-10-09,83.6,Khwae Noi Bamrung Dan Dam
2023-10-09,58.65,Bhumibol Dam
2023-10-09,64.41,Mae Kuang Udom Thara Dam
2023-10-09,102.39,Mae Ngat Somboon Chon Dam
2023-10-09,102.93,Mae Mok Dam
2023-10-09,58.99,Sirikit Dam
2023-10-09,91.04,Kiew Lom Dam
2023-10-10,78.96,Kiew Kor Ma Dam
2023-10-10,85.09,Khwae Noi Bamrung Dan Dam
2023-10-10,59.12,Bhumibol Dam
2023-10-10,65.05,Mae Kuang Udom Thara Dam
2023-10-10,104.58,Mae Ngat Somboon Chon Dam
2023-10-10,103.56,Mae Mok Dam
2023-10-10,59.57,Sirikit Dam
2023-10-10,95.44,Kiew Lom Dam
2023-10-11,82.37,Kiew Kor Ma Dam
2023-10-11,86.9,Khwae Noi Bamrung Dan Dam
2023-10-11,60,Bhumibol Dam
2023-10-11,65.55,Mae Kuang Udom Thara Dam
2023-10-11,104.65,Mae Ngat Somboon Chon Dam
2023-10-11,104.45,Mae Mok Dam
2023-10-11,60.12,Sirikit Dam
2023-10-11,95.74,Kiew Lom Dam
2023-10-12,84.11,Kiew Kor Ma Dam
2023-10-12,88.92,Khwae Noi Bamrung Dan Dam
2023-10-12,61.11,Bhumibol Dam
2023-10-12,65.92,Mae Kuang Udom Thara Dam
2023-10-12,104.08,Mae Ngat Somboon Chon Dam
2023-10-12,104.71,Mae Mok Dam
2023-10-12,60.42,Sirikit Dam
2023-10-12,94.71,Kiew Lom Dam
2023-10-13,85.45,Kiew Kor Ma Dam
