Date,Water volume in dams (by %),Name of dam
2022-05-23,35.15,Mae Kuang Udom Thara Dam
2022-05-23,84.16,Kiew Lom Dam
2022-05-23,72.73,Kiew Kor Ma Dam
2022-05-23,38.34,Khwae Noi Bamrung Dan Dam
2022-05-23,46.36,Mae Mok Dam
2022-05-24,43.6,Bhumibol Dam
2022-05-24,39.11,Sirikit Dam
2022-05-24,44.54,Mae Ngat Somboon Chon Dam
2022-05-24,35.61,Mae Kuang Udom Thara Dam
2022-05-24,83.12,Kiew Lom Dam
2022-05-24,78.61,Kiew Kor Ma Dam
2022-05-24,38.34,Khwae Noi Bamrung Dan Dam
2022-05-24,47.27,Mae Mok Dam
2022-05-25,44.19,Bhumibol Dam
2022-05-25,39.31,Sirikit Dam
2022-05-25,45.27,Mae Ngat Somboon Chon Dam
2022-05-25,35.91,Mae Kuang Udom Thara Dam
2022-05-25,79.28,Kiew Lom Dam
2022-05-25,80.46,Kiew Kor Ma Dam
2022-05-25,38.45,Khwae Noi Bamrung Dan Dam
2022-05-25,47.27,Mae Mok Dam
2022-05-26,44.58,Bhumibol Dam
2022-05-26,39.4,Sirikit Dam
2022-05-26,45.73,Mae Ngat Somboon Chon Dam
2022-05-26,36.13,Mae Kuang Udom Thara Dam
2022-05-26,74.46,Kiew Lom Dam
2022-05-26,81.47,Kiew Kor Ma Dam
2022-05-26,38.45,Khwae Noi Bamrung Dan Dam
2022-05-26,47.27,Mae Mok Dam
2022-05-27,44.78,Bhumibol Dam
2022-05-27,39.4,Sirikit Dam
2022-05-27,45.99,Mae Ngat Somboon Chon Dam
2022-05-27,36.31,Mae Kuang Udom Thara Dam
2022-05-27,72.26,Kiew Lom Dam
2022-05-27,82.07,Kiew Kor Ma Dam
2022-05-27,38.55,Khwae Noi Bamrung Dan Dam
2022-05-27,47.27,Mae Mok Dam
2022-05-28,44.93,Bhumibol Dam
2022-05-28,39.37,Sirikit Dam
2022-05-28,46.14,Mae Ngat Somboon Chon Dam
2022-05-28,36.46,Mae Kuang Udom Thara Dam
2022-05-28,72.52,Kiew Lom Dam
2022-05-28,82.67,Kiew Kor Ma Dam
2022-05-28,38.55,Khwae Noi Bamrung Dan Dam
2022-05-28,47.27,Mae Mok Dam
2022-05-29,45.09,Bhumibol Dam
2022-05-29,39.34,Sirikit Dam
2022-05-29,46.2,Mae Ngat Somboon Chon Dam
2022-05-29,36.54,Mae Kuang Udom Thara Dam
2022-05-29,72.83,Kiew Lom Dam
2022-05-29,83.24,Kiew Kor Ma Dam
2022-05-29,38.45,Khwae Noi Bamrung Dan Dam
2022-05-29,47.27,Mae Mok Dam
2022-05-30,45.19,Bhumibol Dam
2022-05-30,39.32,Sirikit Dam
2022-05-30,46.21,Mae Ngat Somboon Chon Dam
2022-05-30,36.64,Mae Kuang Udom Thara Dam
2022-05-30,73.04,Kiew Lom Dam
2022-05-30,83.72,Kiew Kor Ma Dam
2022-05-30,38.34,Khwae Noi Bamrung Dan Dam
2022-05-30,47.27,Mae Mok Dam
2022-05-31,45.25,Bhumibol Dam
2022-05-31,39.25,Sirikit Dam
2022-05-31,46.2,Mae Ngat Somboon Chon Dam
2022-05-31,36.71,Mae Kuang Udom Thara Dam
2022-05-31,73.27,Kiew Lom Dam
2022-05-31,84.43,Kiew Kor Ma Dam
2022-05-31,38.23,Khwae Noi Bamrung Dan Dam
2022-05-31,47.27,Mae Mok Dam
2022-06-01,45.35,Bhumibol Dam
2022-06-01,39.22,Sirikit Dam
2022-06-01,46.28,Mae Ngat Somboon Chon Dam
2022-06-01,36.87,Mae Kuang Udom Thara Dam
2022-06-01,73.82,Kiew Lom Dam
2022-06-01,84.98,Kiew Kor Ma Dam
2022-06-01,38.13,Khwae Noi Bamrung Dan Dam
2022-06-01,47.27,Mae Mok Dam
2022-06-02,45.41,Bhumibol Dam
2022-06-02,39.2,Sirikit Dam
2022-06-02,46.32,Mae Ngat Somboon Chon Dam
2022-06-02,37.02,Mae Kuang Udom Thara Dam
2022-06-02,74.2,Kiew Lom Dam
2022-06-02,85.45,Kiew Kor Ma Dam
2022-06-02,37.91,Khwae Noi Bamrung Dan Dam
2022-06-02,47.27,Mae Mok Dam
2022-06-03,45.41,Bhumibol Dam
2022-06-03,39.23,Sirikit Dam
2022-06-03,46.37,Mae Ngat Somboon Chon Dam
2022-06-03,37.08,Mae Kuang Udom Thara Dam
2022-06-03,73.35,Kiew Lom Dam
2022-06-03,85.69,Kiew Kor Ma Dam
2022-06-03,37.49,Khwae Noi Bamrung Dan Dam
2022-06-03,47.27,Mae Mok Dam
2022-06-04,45.36,Bhumibol Dam
2022-06-04,39.22,Sirikit Dam
2022-06-04,46.49,Mae Ngat Somboon Chon Dam
2022-06-04,37.14,Mae Kuang Udom Thara Dam
2022-06-04,72.28,Kiew Lom Dam
2022-06-04,85.61,Kiew Kor Ma Dam
2022-06-04,36.95,Khwae Noi Bamrung Dan Dam
2022-06-04,47.27,Mae Mok Dam
2022-06-05,45.29,Bhumibol Dam
2022-06-05,39.14,Sirikit Dam
2022-06-05,46.57,Mae Ngat Somboon Chon Dam
2022-06-05,37.2,Mae Kuang Udom Thara Dam
2022-06-05,71.49,Kiew Lom Dam
2022-06-05,85.45,Kiew Kor Ma Dam
2022-06-05,36.63,Khwae Noi Bamrung Dan Dam
2022-06-05,47.27,Mae Mok Dam
2022-06-06,45.15,Bhumibol Dam
2022-06-06,39.04,Sirikit Dam
2022-06-06,46.63,Mae Ngat Somboon Chon Dam
2022-06-06,37.26,Mae Kuang Udom Thara Dam
2022-06-06,71.15,Kiew Lom Dam
2022-06-06,85.22,Kiew Kor Ma Dam
2022-06-06,36.21,Khwae Noi Bamrung Dan Dam
2022-06-06,47.27,Mae Mok Dam
2022-06-07,44.99,Bhumibol Dam
2022-06-07,38.95,Sirikit Dam
2022-06-07,46.68,Mae Ngat Somboon Chon Dam
2022-06-07,37.34,Mae Kuang Udom Thara Dam
2022-06-07,70.59,Kiew Lom Dam
2022-06-07,84.51,Kiew Kor Ma Dam
2022-06-07,35.89,Khwae Noi Bamrung Dan Dam
2022-06-07,47.27,Mae Mok Dam
2022-06-08,44.86,Bhumibol Dam
2022-06-08,38.82,Sirikit Dam
2022-06-08,46.7,Mae Ngat Somboon Chon Dam
2022-06-08,37.47,Mae Kuang Udom Thara Dam
2022-06-08,70.48,Kiew Lom Dam
2022-06-08,83.56,Kiew Kor Ma Dam
2022-06-08,35.57,Khwae Noi Bamrung Dan Dam
2022-06-08,47.27,Mae Mok Dam
2022-06-09,44.7,Bhumibol Dam
2022-06-09,38.73,Sirikit Dam
2022-06-09,46.73,Mae Ngat Somboon Chon Dam
2022-06-09,37.59,Mae Kuang Udom Thara Dam
2022-06-09,70.7,Kiew Lom Dam
2022-06-09,82.55,Kiew Kor Ma Dam
2022-06-09,35.25,Khwae Noi Bamrung Dan Dam
2022-06-09,47.27,Mae Mok Dam
2022-06-10,44.56,Bhumibol Dam
2022-06-10,38.63,Sirikit Dam
2022-06-10,46.75,Mae Ngat Somboon Chon Dam
2022-06-10,37.66,Mae Kuang Udom Thara Dam
2022-06-10,71.44,Kiew Lom Dam
2022-06-10,81.65,Kiew Kor Ma Dam
2022-06-10,34.93,Khwae Noi Bamrung Dan Dam
2022-06-10,47.27,Mae Mok Dam
2022-06-11,44.44,Bhumibol Dam
2022-06-11,38.55,Sirikit Dam
2022-06-11,46.77,Mae Ngat Somboon Chon Dam
2022-06-11,37.72,Mae Kuang Udom Thara Dam
2022-06-11,72.6,Kiew Lom Dam
2022-06-11,80.94,Kiew Kor Ma Dam
2022-06-11,34.72,Khwae Noi Bamrung Dan Dam
2022-06-11,47.27,Mae Mok Dam
2022-06-12,44.34,Bhumibol Dam
2022-06-12,38.45,Sirikit Dam
2022-06-12,46.77,Mae Ngat Somboon Chon Dam
2022-06-12,37.78,Mae Kuang Udom Thara Dam
2022-06-12,73.94,Kiew Lom Dam
2022-06-12,80.22,Kiew Kor Ma Dam
2022-06-12,34.5,Khwae Noi Bamrung Dan Dam
2022-06-12,47.27,Mae Mok Dam
2022-06-13,44.2,Bhumibol Dam
2022-06-13,38.39,Sirikit Dam
2022-06-13,46.78,Mae Ngat Somboon Chon Dam
2022-06-13,37.81,Mae Kuang Udom Thara Dam
2022-06-13,75.11,Kiew Lom Dam
2022-06-13,79.44,Kiew Kor Ma Dam
2022-06-13,34.19,Khwae Noi Bamrung Dan Dam
2022-06-13,47.27,Mae Mok Dam
2022-06-14,44.09,Bhumibol Dam
2022-06-14,38.3,Sirikit Dam
2022-06-14,46.81,Mae Ngat Somboon Chon Dam
2022-06-14,37.87,Mae Kuang Udom Thara Dam
2022-06-14,76.25,Kiew Lom Dam
2022-06-14,78.66,Kiew Kor Ma Dam
2022-06-14,33.87,Khwae Noi Bamrung Dan Dam
2022-06-14,47.27,Mae Mok Dam
2022-06-15,43.99,Bhumibol Dam
2022-06-15,38.23,Sirikit Dam
2022-06-15,46.83,Mae Ngat Somboon Chon Dam
2022-06-15,37.89,Mae Kuang Udom Thara Dam
2022-06-15,77.57,Kiew Lom Dam
2022-06-15,78.01,Kiew Kor Ma Dam
2022-06-15,33.65,Khwae Noi Bamrung Dan Dam
2022-06-15,46.36,Mae Mok Dam
2022-06-16,43.89,Bhumibol Dam
2022-06-16,38.14,Sirikit Dam
2022-06-16,46.82,Mae Ngat Somboon Chon Dam
2022-06-16,37.93,Mae Kuang Udom Thara Dam
2022-06-16,79.05,Kiew Lom Dam
2022-06-16,77.47,Kiew Kor Ma Dam
2022-06-16,33.33,Khwae Noi Bamrung Dan Dam
2022-06-16,46.36,Mae Mok Dam
2022-06-17,43.81,Bhumibol Dam
2022-06-17,38.03,Sirikit Dam
2022-06-17,46.79,Mae Ngat Somboon Chon Dam
2022-06-17,37.98,Mae Kuang Udom Thara Dam
2022-06-17,80.41,Kiew Lom Dam
2022-06-17,77.29,Kiew Kor Ma Dam
2022-06-17,33.12,Khwae Noi Bamrung Dan Dam
2022-06-17,46.36,Mae Mok Dam
2022-06-18,43.77,Bhumibol Dam
2022-06-18,38.1,Sirikit Dam
2022-06-18,46.77,Mae Ngat Somboon Chon Dam
2022-06-18,37.99,Mae Kuang Udom Thara Dam
2022-06-18,81.03,Kiew Lom Dam
2022-06-18,77.41,Kiew Kor Ma Dam
2022-06-18,32.91,Khwae Noi Bamrung Dan Dam
2022-06-18,46.36,Mae Mok Dam
2022-06-19,43.69,Bhumibol Dam
2022-06-19,38.08,Sirikit Dam
2022-06-19,46.75,Mae Ngat Somboon Chon Dam
2022-06-19,38.02,Mae Kuang Udom Thara Dam
2022-06-19,81.11,Kiew Lom Dam
2022-06-19,77.53,Kiew Kor Ma Dam
2022-06-19,32.69,Khwae Noi Bamrung Dan Dam
2022-06-19,46.36,Mae Mok Dam
2022-06-20,43.63,Bhumibol Dam
2022-06-20,38.03,Sirikit Dam
2022-06-20,46.7,Mae Ngat Somboon Chon Dam
2022-06-20,38.05,Mae Kuang Udom Thara Dam
2022-06-20,81.18,Kiew Lom Dam
2022-06-20,77.65,Kiew Kor Ma Dam
2022-06-20,32.37,Khwae Noi Bamrung Dan Dam
2022-06-20,46.36,Mae Mok Dam
2022-06-21,43.57,Bhumibol Dam
2022-06-21,37.98,Sirikit Dam
2022-06-21,46.66,Mae Ngat Somboon Chon Dam
2022-06-21,38.02,Mae Kuang Udom Thara Dam
2022-06-21,81.11,Kiew Lom Dam
2022-06-21,77.76,Kiew Kor Ma Dam
2022-06-21,32.16,Khwae Noi Bamrung Dan Dam
2022-06-21,46.36,Mae Mok Dam
2022-06-22,43.51,Bhumibol Dam
2022-06-22,37.94,Sirikit Dam
2022-06-22,46.63,Mae Ngat Somboon Chon Dam
2022-06-22,38.02,Mae Kuang Udom Thara Dam
2022-06-22,81.05,Kiew Lom Dam
2022-06-22,77.76,Kiew Kor Ma Dam
2022-06-22,31.95,Khwae Noi Bamrung Dan Dam
2022-06-22,46.36,Mae Mok Dam
2022-06-23,43.4,Bhumibol Dam
2022-06-23,37.88,Sirikit Dam
2022-06-23,46.59,Mae Ngat Somboon Chon Dam
2022-06-23,38.02,Mae Kuang Udom Thara Dam
2022-06-23,80.93,Kiew Lom Dam
2022-06-23,77.76,Kiew Kor Ma Dam
2022-06-23,31.63,Khwae Noi Bamrung Dan Dam
2022-06-23,46.36,Mae Mok Dam
2022-06-24,43.26,Bhumibol Dam
2022-06-24,37.78,Sirikit Dam
2022-06-24,46.54,Mae Ngat Somboon Chon Dam
2022-06-24,38.19,Mae Kuang Udom Thara Dam
2022-06-24,80.53,Kiew Lom Dam
2022-06-24,77.71,Kiew Kor Ma Dam
2022-06-24,31.42,Khwae Noi Bamrung Dan Dam
2022-06-24,46.36,Mae Mok Dam
2022-06-25,43.16,Bhumibol Dam
2022-06-25,37.7,Sirikit Dam
2022-06-25,46.56,Mae Ngat Somboon Chon Dam
2022-06-25,38.22,Mae Kuang Udom Thara Dam
2022-06-25,79.5,Kiew Lom Dam
2022-06-25,77.65,Kiew Kor Ma Dam
2022-06-25,31.2,Khwae Noi Bamrung Dan Dam
2022-06-25,45.45,Mae Mok Dam
2022-06-26,43.02,Bhumibol Dam
2022-06-26,37.59,Sirikit Dam
2022-06-26,46.63,Mae Ngat Somboon Chon Dam
2022-06-26,38.23,Mae Kuang Udom Thara Dam
2022-06-26,77.95,Kiew Lom Dam
2022-06-26,77.53,Kiew Kor Ma Dam
2022-06-26,30.99,Khwae Noi Bamrung Dan Dam
2022-06-26,45.45,Mae Mok Dam
2022-06-27,42.91,Bhumibol Dam
2022-06-27,37.52,Sirikit Dam
2022-06-27,46.63,Mae Ngat Somboon Chon Dam
2022-06-27,38.4,Mae Kuang Udom Thara Dam
2022-06-27,76.33,Kiew Lom Dam
2022-06-27,77.47,Kiew Kor Ma Dam
2022-06-27,30.78,Khwae Noi Bamrung Dan Dam
2022-06-27,45.45,Mae Mok Dam
2022-06-28,42.74,Bhumibol Dam
2022-06-28,37.46,Sirikit Dam
2022-06-28,46.57,Mae Ngat Somboon Chon Dam
2022-06-28,38.4,Mae Kuang Udom Thara Dam
2022-06-28,74.59,Kiew Lom Dam
2022-06-28,77.41,Kiew Kor Ma Dam
2022-06-28,30.56,Khwae Noi Bamrung Dan Dam
2022-06-28,45.45,Mae Mok Dam
2022-06-29,42.6,Bhumibol Dam
2022-06-29,37.38,Sirikit Dam
2022-06-29,46.5,Mae Ngat Somboon Chon Dam
2022-06-29,38.4,Mae Kuang Udom Thara Dam
2022-06-29,72.65,Kiew Lom Dam
2022-06-29,77.23,Kiew Kor Ma Dam
2022-06-29,30.24,Khwae Noi Bamrung Dan Dam
2022-06-29,45.45,Mae Mok Dam
2022-06-30,42.49,Bhumibol Dam
2022-06-30,37.27,Sirikit Dam
2022-06-30,46.47,Mae Ngat Somboon Chon Dam
2022-06-30,38.4,Mae Kuang Udom Thara Dam
2022-06-30,71.04,Kiew Lom Dam
2022-06-30,77.41,Kiew Kor Ma Dam
2022-06-30,30.03,Khwae Noi Bamrung Dan Dam
2022-06-30,45.45,Mae Mok Dam
2022-07-01,42.34,Bhumibol Dam
2022-07-01,37.18,Sirikit Dam
2022-07-01,46.6,Mae Ngat Somboon Chon Dam
2022-07-01,38.47,Mae Kuang Udom Thara Dam
2022-07-01,69.47,Kiew Lom Dam
2022-07-01,77.41,Kiew Kor Ma Dam
2022-07-01,29.82,Khwae Noi Bamrung Dan Dam
2022-07-01,45.45,Mae Mok Dam
2022-07-02,42.24,Bhumibol Dam
2022-07-02,37.12,Sirikit Dam
2022-07-02,47.29,Mae Ngat Somboon Chon Dam
2022-07-02,38.11,Mae Kuang Udom Thara Dam
2022-07-02,68.11,Kiew Lom Dam
2022-07-02,78.01,Kiew Kor Ma Dam
2022-07-02,29.71,Khwae Noi Bamrung Dan Dam
2022-07-02,45.45,Mae Mok Dam
2022-07-03,42.12,Bhumibol Dam
2022-07-03,37.26,Sirikit Dam
2022-07-03,48.25,Mae Ngat Somboon Chon Dam
2022-07-03,37.84,Mae Kuang Udom Thara Dam
2022-07-03,66.87,Kiew Lom Dam
2022-07-03,79.44,Kiew Kor Ma Dam
2022-07-03,29.5,Khwae Noi Bamrung Dan Dam
2022-07-03,45.45,Mae Mok Dam
2022-07-04,42.01,Bhumibol Dam
2022-07-04,37.39,Sirikit Dam
2022-07-04,48.7,Mae Ngat Somboon Chon Dam
2022-07-04,37.64,Mae Kuang Udom Thara Dam
2022-07-04,65.75,Kiew Lom Dam
2022-07-04,80.28,Kiew Kor Ma Dam
2022-07-04,29.29,Khwae Noi Bamrung Dan Dam
2022-07-04,45.45,Mae Mok Dam
2022-07-05,41.84,Bhumibol Dam
2022-07-05,37.55,Sirikit Dam
2022-07-05,48.89,Mae Ngat Somboon Chon Dam
2022-07-05,37.26,Mae Kuang Udom Thara Dam
2022-07-05,64.63,Kiew Lom Dam
2022-07-05,80.46,Kiew Kor Ma Dam
2022-07-05,29.07,Khwae Noi Bamrung Dan Dam
2022-07-05,44.55,Mae Mok Dam
2022-07-06,41.7,Bhumibol Dam
2022-07-06,37.7,Sirikit Dam
2022-07-06,48.97,Mae Ngat Somboon Chon Dam
2022-07-06,36.88,Mae Kuang Udom Thara Dam
2022-07-06,63.78,Kiew Lom Dam
2022-07-06,80.39,Kiew Kor Ma Dam
2022-07-06,28.75,Khwae Noi Bamrung Dan Dam
2022-07-06,44.55,Mae Mok Dam
2022-07-07,41.49,Bhumibol Dam
2022-07-07,37.78,Sirikit Dam
2022-07-07,49,Mae Ngat Somboon Chon Dam
2022-07-07,36.31,Mae Kuang Udom Thara Dam
2022-07-07,63.5,Kiew Lom Dam
2022-07-07,80.39,Kiew Kor Ma Dam
2022-07-07,28.43,Khwae Noi Bamrung Dan Dam
2022-07-07,44.55,Mae Mok Dam
2022-07-08,41.33,Bhumibol Dam
2022-07-08,37.82,Sirikit Dam
2022-07-08,49.23,Mae Ngat Somboon Chon Dam
2022-07-08,35.93,Mae Kuang Udom Thara Dam
2022-07-08,63.67,Kiew Lom Dam
2022-07-08,81.24,Kiew Kor Ma Dam
2022-07-08,28.01,Khwae Noi Bamrung Dan Dam
2022-07-08,44.55,Mae Mok Dam
2022-07-09,41.15,Bhumibol Dam
2022-07-09,38.03,Sirikit Dam
2022-07-09,49.84,Mae Ngat Somboon Chon Dam
2022-07-09,35.95,Mae Kuang Udom Thara Dam
2022-07-09,63.95,Kiew Lom Dam
2022-07-09,81.71,Kiew Kor Ma Dam
2022-07-09,27.58,Khwae Noi Bamrung Dan Dam
2022-07-09,44.55,Mae Mok Dam
2022-07-10,41,Bhumibol Dam
2022-07-10,38.22,Sirikit Dam
2022-07-10,50.25,Mae Ngat Somboon Chon Dam
2022-07-10,35.75,Mae Kuang Udom Thara Dam
2022-07-10,64.18,Kiew Lom Dam
2022-07-10,82.37,Kiew Kor Ma Dam
2022-07-10,27.26,Khwae Noi Bamrung Dan Dam
2022-07-10,44.55,Mae Mok Dam
2022-07-11,40.89,Bhumibol Dam
2022-07-11,38.39,Sirikit Dam
2022-07-11,50.48,Mae Ngat Somboon Chon Dam
2022-07-11,35.61,Mae Kuang Udom Thara Dam
2022-07-11,63.72,Kiew Lom Dam
2022-07-11,83.08,Kiew Kor Ma Dam
2022-07-11,27.05,Khwae Noi Bamrung Dan Dam
2022-07-11,44.55,Mae Mok Dam
2022-07-12,40.94,Bhumibol Dam
2022-07-12,38.45,Sirikit Dam
2022-07-12,50.71,Mae Ngat Somboon Chon Dam
2022-07-12,35.96,Mae Kuang Udom Thara Dam
2022-07-12,63.5,Kiew Lom Dam
2022-07-12,84.04,Kiew Kor Ma Dam
2022-07-12,26.94,Khwae Noi Bamrung Dan Dam
2022-07-12,43.64,Mae Mok Dam
2022-07-13,40.93,Bhumibol Dam
2022-07-13,38.48,Sirikit Dam
2022-07-13,50.97,Mae Ngat Somboon Chon Dam
2022-07-13,35.95,Mae Kuang Udom Thara Dam
2022-07-13,63.2,Kiew Lom Dam
2022-07-13,84.82,Kiew Kor Ma Dam
2022-07-13,26.73,Khwae Noi Bamrung Dan Dam
2022-07-13,43.64,Mae Mok Dam
2022-07-14,40.94,Bhumibol Dam
2022-07-14,38.63,Sirikit Dam
2022-07-14,51.2,Mae Ngat Somboon Chon Dam
2022-07-14,36.03,Mae Kuang Udom Thara Dam
2022-07-14,62.82,Kiew Lom Dam
2022-07-14,85.93,Kiew Kor Ma Dam
2022-07-14,26.84,Khwae Noi Bamrung Dan Dam
2022-07-14,43.64,Mae Mok Dam
2022-07-15,40.95,Bhumibol Dam
2022-07-15,38.79,Sirikit Dam
2022-07-15,51.57,Mae Ngat Somboon Chon Dam
2022-07-15,36.17,Mae Kuang Udom Thara Dam
2022-07-15,63.75,Kiew Lom Dam
2022-07-15,88.38,Kiew Kor Ma Dam
2022-07-15,27.26,Khwae Noi Bamrung Dan Dam
2022-07-15,43.64,Mae Mok Dam
2022-07-16,40.96,Bhumibol Dam
2022-07-16,39.07,Sirikit Dam
2022-07-16,52.11,Mae Ngat Somboon Chon Dam
2022-07-16,36.3,Mae Kuang Udom Thara Dam
2022-07-16,65.79,Kiew Lom Dam
2022-07-16,89.64,Kiew Kor Ma Dam
2022-07-16,28.12,Khwae Noi Bamrung Dan Dam
2022-07-16,42.87,Mae Mok Dam
2022-07-17,41.05,Bhumibol Dam
2022-07-17,39.38,Sirikit Dam
2022-07-17,52.52,Mae Ngat Somboon Chon Dam
2022-07-17,36.33,Mae Kuang Udom Thara Dam
2022-07-17,66.65,Kiew Lom Dam
2022-07-17,89.41,Kiew Kor Ma Dam
2022-07-17,29.29,Khwae Noi Bamrung Dan Dam
2022-07-17,42.73,Mae Mok Dam
2022-07-18,41.15,Bhumibol Dam
2022-07-18,39.65,Sirikit Dam
2022-07-18,52.82,Mae Ngat Somboon Chon Dam
2022-07-18,36.33,Mae Kuang Udom Thara Dam
2022-07-18,66.99,Kiew Lom Dam
2022-07-18,88.14,Kiew Kor Ma Dam
2022-07-18,30.46,Khwae Noi Bamrung Dan Dam
2022-07-18,42.73,Mae Mok Dam
2022-07-19,41.19,Bhumibol Dam
2022-07-19,39.79,Sirikit Dam
2022-07-19,53.01,Mae Ngat Somboon Chon Dam
2022-07-19,36.07,Mae Kuang Udom Thara Dam
2022-07-19,66.77,Kiew Lom Dam
2022-07-19,86.56,Kiew Kor Ma Dam
2022-07-19,31.63,Khwae Noi Bamrung Dan Dam
2022-07-19,41.82,Mae Mok Dam
2022-07-20,41.23,Bhumibol Dam
2022-07-20,39.84,Sirikit Dam
2022-07-20,53.5,Mae Ngat Somboon Chon Dam
2022-07-20,35.79,Mae Kuang Udom Thara Dam
2022-07-20,67.44,Kiew Lom Dam
2022-07-20,85.77,Kiew Kor Ma Dam
2022-07-20,32.8,Khwae Noi Bamrung Dan Dam
2022-07-20,40.91,Mae Mok Dam
2022-07-21,41.24,Bhumibol Dam
2022-07-21,40.06,Sirikit Dam
2022-07-21,53.8,Mae Ngat Somboon Chon Dam
2022-07-21,35.71,Mae Kuang Udom Thara Dam
2022-07-21,67.33,Kiew Lom Dam
2022-07-21,87.04,Kiew Kor Ma Dam
2022-07-21,33.97,Khwae Noi Bamrung Dan Dam
2022-07-21,40.91,Mae Mok Dam
2022-07-22,41.28,Bhumibol Dam
2022-07-22,40.29,Sirikit Dam
2022-07-22,54.18,Mae Ngat Somboon Chon Dam
2022-07-22,35.5,Mae Kuang Udom Thara Dam
2022-07-22,66.99,Kiew Lom Dam
2022-07-22,86.8,Kiew Kor Ma Dam
2022-07-22,35.25,Khwae Noi Bamrung Dan Dam
2022-07-22,40.91,Mae Mok Dam
2022-07-23,41.41,Bhumibol Dam
2022-07-23,40.67,Sirikit Dam
2022-07-23,54.83,Mae Ngat Somboon Chon Dam
2022-07-23,35.57,Mae Kuang Udom Thara Dam
2022-07-23,68.12,Kiew Lom Dam
2022-07-23,88.77,Kiew Kor Ma Dam
2022-07-23,38.02,Khwae Noi Bamrung Dan Dam
2022-07-23,42.73,Mae Mok Dam
2022-07-24,41.63,Bhumibol Dam
2022-07-24,41.24,Sirikit Dam
2022-07-24,55.66,Mae Ngat Somboon Chon Dam
2022-07-24,35.9,Mae Kuang Udom Thara Dam
2022-07-24,69.47,Kiew Lom Dam
2022-07-24,95.16,Kiew Kor Ma Dam
2022-07-24,39.72,Khwae Noi Bamrung Dan Dam
2022-07-24,43.64,Mae Mok Dam
2022-07-25,41.93,Bhumibol Dam
2022-07-25,41.74,Sirikit Dam
2022-07-25,57.09,Mae Ngat Somboon Chon Dam
2022-07-25,36.34,Mae Kuang Udom Thara Dam
2022-07-25,69.37,Kiew Lom Dam
2022-07-25,95.72,Kiew Kor Ma Dam
2022-07-25,40.89,Khwae Noi Bamrung Dan Dam
2022-07-25,44.55,Mae Mok Dam
2022-07-26,42.07,Bhumibol Dam
2022-07-26,42.1,Sirikit Dam
2022-07-26,58.49,Mae Ngat Somboon Chon Dam
2022-07-26,36.64,Mae Kuang Udom Thara Dam
2022-07-26,68.45,Kiew Lom Dam
2022-07-26,94.69,Kiew Kor Ma Dam
2022-07-26,41.85,Khwae Noi Bamrung Dan Dam
2022-07-26,44.55,Mae Mok Dam
2022-07-27,42.33,Bhumibol Dam
2022-07-27,42.32,Sirikit Dam
2022-07-27,59.25,Mae Ngat Somboon Chon Dam
2022-07-27,36.82,Mae Kuang Udom Thara Dam
2022-07-27,66.99,Kiew Lom Dam
2022-07-27,93.11,Kiew Kor Ma Dam
2022-07-27,42.71,Khwae Noi Bamrung Dan Dam
2022-07-27,44.55,Mae Mok Dam
2022-07-28,42.58,Bhumibol Dam
2022-07-28,42.46,Sirikit Dam
2022-07-28,59.55,Mae Ngat Somboon Chon Dam
2022-07-28,36.95,Mae Kuang Udom Thara Dam
2022-07-28,65.86,Kiew Lom Dam
2022-07-28,90.91,Kiew Kor Ma Dam
2022-07-28,43.56,Khwae Noi Bamrung Dan Dam
2022-07-28,44.55,Mae Mok Dam
2022-07-29,42.7,Bhumibol Dam
2022-07-29,42.57,Sirikit Dam
2022-07-29,59.7,Mae Ngat Somboon Chon Dam
2022-07-29,37.06,Mae Kuang Udom Thara Dam
2022-07-29,65.64,Kiew Lom Dam
2022-07-29,88.38,Kiew Kor Ma Dam
2022-07-29,44.09,Khwae Noi Bamrung Dan Dam
2022-07-29,44.55,Mae Mok Dam
2022-07-30,42.76,Bhumibol Dam
2022-07-30,42.64,Sirikit Dam
2022-07-30,59.78,Mae Ngat Somboon Chon Dam
2022-07-30,37.2,Mae Kuang Udom Thara Dam
2022-07-30,66.2,Kiew Lom Dam
2022-07-30,86.01,Kiew Kor Ma Dam
2022-07-30,44.52,Khwae Noi Bamrung Dan Dam
2022-07-30,44.55,Mae Mok Dam
2022-07-31,42.82,Bhumibol Dam
2022-07-31,42.72,Sirikit Dam
2022-07-31,59.97,Mae Ngat Somboon Chon Dam
2022-07-31,37.29,Mae Kuang Udom Thara Dam
2022-07-31,67.58,Kiew Lom Dam
2022-07-31,83.64,Kiew Kor Ma Dam
2022-07-31,44.83,Khwae Noi Bamrung Dan Dam
2022-07-31,44.55,Mae Mok Dam
2022-08-01,42.91,Bhumibol Dam
2022-08-01,42.94,Sirikit Dam
2022-08-01,60.42,Mae Ngat Somboon Chon Dam
2022-08-01,37.54,Mae Kuang Udom Thara Dam
2022-08-01,68.23,Kiew Lom Dam
2022-08-01,81.65,Kiew Kor Ma Dam
2022-08-01,45.58,Khwae Noi Bamrung Dan Dam
2022-08-01,44.55,Mae Mok Dam
2022-08-02,43,Bhumibol Dam
2022-08-02,43.15,Sirikit Dam
2022-08-02,60.84,Mae Ngat Somboon Chon Dam
2022-08-02,37.66,Mae Kuang Udom Thara Dam
2022-08-02,68.34,Kiew Lom Dam
