Date,Water volume in dams (by %),Name of dam
2021-05-23,18.48,Mae Kuang Udom Thara Dam
2021-05-23,57.5,Kiew Lom Dam
2021-05-23,27.48,Kiew Kor Ma Dam
2021-05-23,31.02,Khwae Noi Bamrung Dan Dam
2021-05-23,37.64,Mae Mok Dam
2021-05-24,33.71,Bhumibol Dam
2021-05-24,37.19,Sirikit Dam
2021-05-24,34.49,Mae Ngat Somboon Chon Dam
2021-05-24,18.48,Mae Kuang Udom Thara Dam
2021-05-24,57.5,Kiew Lom Dam
2021-05-24,27.39,Kiew Kor Ma Dam
2021-05-24,30.71,Khwae Noi Bamrung Dan Dam
2021-05-24,37.64,Mae Mok Dam
2021-05-25,33.65,Bhumibol Dam
2021-05-25,37.09,Sirikit Dam
2021-05-25,34.52,Mae Ngat Somboon Chon Dam
2021-05-25,18.48,Mae Kuang Udom Thara Dam
2021-05-25,57.6,Kiew Lom Dam
2021-05-25,27.71,Kiew Kor Ma Dam
2021-05-25,30.45,Khwae Noi Bamrung Dan Dam
2021-05-25,37.64,Mae Mok Dam
2021-05-26,33.58,Bhumibol Dam
2021-05-26,36.99,Sirikit Dam
2021-05-26,34.58,Mae Ngat Somboon Chon Dam
2021-05-26,18.51,Mae Kuang Udom Thara Dam
2021-05-26,57.65,Kiew Lom Dam
2021-05-26,27.94,Kiew Kor Ma Dam
2021-05-26,30.03,Khwae Noi Bamrung Dan Dam
2021-05-26,37.56,Mae Mok Dam
2021-05-27,33.52,Bhumibol Dam
2021-05-27,36.89,Sirikit Dam
2021-05-27,34.62,Mae Ngat Somboon Chon Dam
2021-05-27,18.57,Mae Kuang Udom Thara Dam
2021-05-27,57.88,Kiew Lom Dam
2021-05-27,28,Kiew Kor Ma Dam
2021-05-27,29.58,Khwae Noi Bamrung Dan Dam
2021-05-27,37.56,Mae Mok Dam
2021-05-28,33.49,Bhumibol Dam
2021-05-28,36.79,Sirikit Dam
2021-05-28,34.55,Mae Ngat Somboon Chon Dam
2021-05-28,18.59,Mae Kuang Udom Thara Dam
2021-05-28,58.19,Kiew Lom Dam
2021-05-28,28.16,Kiew Kor Ma Dam
2021-05-28,29.29,Khwae Noi Bamrung Dan Dam
2021-05-28,37.56,Mae Mok Dam
2021-05-29,33.36,Bhumibol Dam
2021-05-29,36.69,Sirikit Dam
2021-05-29,34.48,Mae Ngat Somboon Chon Dam
2021-05-29,18.67,Mae Kuang Udom Thara Dam
2021-05-29,58.28,Kiew Lom Dam
2021-05-29,28.32,Kiew Kor Ma Dam
2021-05-29,29,Khwae Noi Bamrung Dan Dam
2021-05-29,37.56,Mae Mok Dam
2021-05-30,33.32,Bhumibol Dam
2021-05-30,36.58,Sirikit Dam
2021-05-30,34.44,Mae Ngat Somboon Chon Dam
2021-05-30,18.76,Mae Kuang Udom Thara Dam
2021-05-30,58.58,Kiew Lom Dam
2021-05-30,28.52,Kiew Kor Ma Dam
2021-05-30,28.69,Khwae Noi Bamrung Dan Dam
2021-05-30,37.71,Mae Mok Dam
2021-05-31,33.21,Bhumibol Dam
2021-05-31,36.51,Sirikit Dam
2021-05-31,34.38,Mae Ngat Somboon Chon Dam
2021-05-31,18.85,Mae Kuang Udom Thara Dam
2021-05-31,58.88,Kiew Lom Dam
2021-05-31,28.65,Kiew Kor Ma Dam
2021-05-31,28.42,Khwae Noi Bamrung Dan Dam
2021-05-31,37.78,Mae Mok Dam
2021-06-01,33.08,Bhumibol Dam
2021-06-01,36.41,Sirikit Dam
2021-06-01,34.3,Mae Ngat Somboon Chon Dam
2021-06-01,18.93,Mae Kuang Udom Thara Dam
2021-06-01,58.68,Kiew Lom Dam
2021-06-01,28.68,Kiew Kor Ma Dam
2021-06-01,28.22,Khwae Noi Bamrung Dan Dam
2021-06-01,37.64,Mae Mok Dam
2021-06-02,32.92,Bhumibol Dam
2021-06-02,36.33,Sirikit Dam
2021-06-02,34.32,Mae Ngat Somboon Chon Dam
2021-06-02,19,Mae Kuang Udom Thara Dam
2021-06-02,58.48,Kiew Lom Dam
2021-06-02,28.78,Kiew Kor Ma Dam
2021-06-02,27.95,Khwae Noi Bamrung Dan Dam
2021-06-02,37.42,Mae Mok Dam
2021-06-03,32.74,Bhumibol Dam
2021-06-03,36.23,Sirikit Dam
2021-06-03,34.34,Mae Ngat Somboon Chon Dam
2021-06-03,19.04,Mae Kuang Udom Thara Dam
2021-06-03,58.21,Kiew Lom Dam
2021-06-03,28.78,Kiew Kor Ma Dam
2021-06-03,27.65,Khwae Noi Bamrung Dan Dam
2021-06-03,37.27,Mae Mok Dam
2021-06-04,32.57,Bhumibol Dam
2021-06-04,36.12,Sirikit Dam
2021-06-04,34.35,Mae Ngat Somboon Chon Dam
2021-06-04,19.04,Mae Kuang Udom Thara Dam
2021-06-04,57.8,Kiew Lom Dam
2021-06-04,28.81,Kiew Kor Ma Dam
2021-06-04,27.35,Khwae Noi Bamrung Dan Dam
2021-06-04,37.11,Mae Mok Dam
2021-06-05,32.4,Bhumibol Dam
2021-06-05,36.01,Sirikit Dam
2021-06-05,34.33,Mae Ngat Somboon Chon Dam
2021-06-05,19.07,Mae Kuang Udom Thara Dam
2021-06-05,58.17,Kiew Lom Dam
2021-06-05,28.84,Kiew Kor Ma Dam
2021-06-05,27.01,Khwae Noi Bamrung Dan Dam
2021-06-05,37.03,Mae Mok Dam
2021-06-06,32.29,Bhumibol Dam
2021-06-06,35.9,Sirikit Dam
2021-06-06,34.29,Mae Ngat Somboon Chon Dam
2021-06-06,19.1,Mae Kuang Udom Thara Dam
2021-06-06,58.58,Kiew Lom Dam
2021-06-06,28.84,Kiew Kor Ma Dam
2021-06-06,26.62,Khwae Noi Bamrung Dan Dam
2021-06-06,36.95,Mae Mok Dam
2021-06-07,32.19,Bhumibol Dam
2021-06-07,35.77,Sirikit Dam
2021-06-07,34.32,Mae Ngat Somboon Chon Dam
2021-06-07,19.11,Mae Kuang Udom Thara Dam
2021-06-07,58.91,Kiew Lom Dam
2021-06-07,28.87,Kiew Kor Ma Dam
2021-06-07,26.24,Khwae Noi Bamrung Dan Dam
2021-06-07,36.78,Mae Mok Dam
2021-06-08,32.11,Bhumibol Dam
2021-06-08,35.63,Sirikit Dam
2021-06-08,34.36,Mae Ngat Somboon Chon Dam
2021-06-08,19.13,Mae Kuang Udom Thara Dam
2021-06-08,59.08,Kiew Lom Dam
2021-06-08,28.91,Kiew Kor Ma Dam
2021-06-08,25.86,Khwae Noi Bamrung Dan Dam
2021-06-08,36.45,Mae Mok Dam
2021-06-09,32.03,Bhumibol Dam
2021-06-09,35.5,Sirikit Dam
2021-06-09,34.41,Mae Ngat Somboon Chon Dam
2021-06-09,19.27,Mae Kuang Udom Thara Dam
2021-06-09,59.27,Kiew Lom Dam
2021-06-09,28.97,Kiew Kor Ma Dam
2021-06-09,25.49,Khwae Noi Bamrung Dan Dam
2021-06-09,36.36,Mae Mok Dam
2021-06-10,31.96,Bhumibol Dam
2021-06-10,35.38,Sirikit Dam
2021-06-10,34.58,Mae Ngat Somboon Chon Dam
2021-06-10,19.48,Mae Kuang Udom Thara Dam
2021-06-10,59.55,Kiew Lom Dam
2021-06-10,28.97,Kiew Kor Ma Dam
2021-06-10,25.45,Khwae Noi Bamrung Dan Dam
2021-06-10,36.36,Mae Mok Dam
2021-06-11,31.86,Bhumibol Dam
2021-06-11,35.25,Sirikit Dam
2021-06-11,34.79,Mae Ngat Somboon Chon Dam
2021-06-11,19.59,Mae Kuang Udom Thara Dam
2021-06-11,60.05,Kiew Lom Dam
2021-06-11,29,Kiew Kor Ma Dam
2021-06-11,25.24,Khwae Noi Bamrung Dan Dam
2021-06-11,36.36,Mae Mok Dam
2021-06-12,31.76,Bhumibol Dam
2021-06-12,35.17,Sirikit Dam
2021-06-12,34.89,Mae Ngat Somboon Chon Dam
2021-06-12,19.65,Mae Kuang Udom Thara Dam
2021-06-12,60.35,Kiew Lom Dam
2021-06-12,29.13,Kiew Kor Ma Dam
2021-06-12,25.03,Khwae Noi Bamrung Dan Dam
2021-06-12,36.36,Mae Mok Dam
2021-06-13,31.64,Bhumibol Dam
2021-06-13,35.1,Sirikit Dam
2021-06-13,34.95,Mae Ngat Somboon Chon Dam
2021-06-13,19.71,Mae Kuang Udom Thara Dam
2021-06-13,60.54,Kiew Lom Dam
2021-06-13,29.16,Kiew Kor Ma Dam
2021-06-13,24.81,Khwae Noi Bamrung Dan Dam
2021-06-13,35.45,Mae Mok Dam
2021-06-14,31.53,Bhumibol Dam
2021-06-14,35.02,Sirikit Dam
2021-06-14,35.05,Mae Ngat Somboon Chon Dam
2021-06-14,19.77,Mae Kuang Udom Thara Dam
2021-06-14,61.12,Kiew Lom Dam
2021-06-14,29.23,Kiew Kor Ma Dam
2021-06-14,24.72,Khwae Noi Bamrung Dan Dam
2021-06-14,35.45,Mae Mok Dam
2021-06-15,31.44,Bhumibol Dam
2021-06-15,35.09,Sirikit Dam
2021-06-15,35.22,Mae Ngat Somboon Chon Dam
2021-06-15,19.97,Mae Kuang Udom Thara Dam
2021-06-15,61.61,Kiew Lom Dam
2021-06-15,29.45,Kiew Kor Ma Dam
2021-06-15,24.6,Khwae Noi Bamrung Dan Dam
2021-06-15,36.36,Mae Mok Dam
2021-06-16,31.33,Bhumibol Dam
2021-06-16,35.72,Sirikit Dam
2021-06-16,35.28,Mae Ngat Somboon Chon Dam
2021-06-16,20.17,Mae Kuang Udom Thara Dam
2021-06-16,62.48,Kiew Lom Dam
2021-06-16,29.88,Kiew Kor Ma Dam
2021-06-16,24.6,Khwae Noi Bamrung Dan Dam
2021-06-16,36.36,Mae Mok Dam
2021-06-17,31.25,Bhumibol Dam
2021-06-17,36.23,Sirikit Dam
2021-06-17,35.37,Mae Ngat Somboon Chon Dam
2021-06-17,20.36,Mae Kuang Udom Thara Dam
2021-06-17,63.27,Kiew Lom Dam
2021-06-17,30.33,Kiew Kor Ma Dam
2021-06-17,24.81,Khwae Noi Bamrung Dan Dam
2021-06-17,36.36,Mae Mok Dam
2021-06-18,31.21,Bhumibol Dam
2021-06-18,36.36,Sirikit Dam
2021-06-18,35.4,Mae Ngat Somboon Chon Dam
2021-06-18,20.46,Mae Kuang Udom Thara Dam
2021-06-18,64.18,Kiew Lom Dam
2021-06-18,30.39,Kiew Kor Ma Dam
2021-06-18,25.03,Khwae Noi Bamrung Dan Dam
2021-06-18,35.45,Mae Mok Dam
2021-06-19,31.14,Bhumibol Dam
2021-06-19,36.36,Sirikit Dam
2021-06-19,35.42,Mae Ngat Somboon Chon Dam
2021-06-19,20.56,Mae Kuang Udom Thara Dam
2021-06-19,64.63,Kiew Lom Dam
2021-06-19,30.46,Kiew Kor Ma Dam
2021-06-19,25.13,Khwae Noi Bamrung Dan Dam
2021-06-19,35.45,Mae Mok Dam
2021-06-20,31.09,Bhumibol Dam
2021-06-20,36.31,Sirikit Dam
2021-06-20,35.5,Mae Ngat Somboon Chon Dam
2021-06-20,20.61,Mae Kuang Udom Thara Dam
2021-06-20,64.93,Kiew Lom Dam
2021-06-20,30.42,Kiew Kor Ma Dam
2021-06-20,25.13,Khwae Noi Bamrung Dan Dam
2021-06-20,35.45,Mae Mok Dam
2021-06-21,31,Bhumibol Dam
2021-06-21,36.26,Sirikit Dam
2021-06-21,35.51,Mae Ngat Somboon Chon Dam
2021-06-21,20.65,Mae Kuang Udom Thara Dam
2021-06-21,65.07,Kiew Lom Dam
2021-06-21,30.32,Kiew Kor Ma Dam
2021-06-21,25.13,Khwae Noi Bamrung Dan Dam
2021-06-21,35.45,Mae Mok Dam
2021-06-22,30.95,Bhumibol Dam
2021-06-22,36.17,Sirikit Dam
2021-06-22,35.42,Mae Ngat Somboon Chon Dam
2021-06-22,20.69,Mae Kuang Udom Thara Dam
2021-06-22,65.3,Kiew Lom Dam
2021-06-22,30.14,Kiew Kor Ma Dam
2021-06-22,25.13,Khwae Noi Bamrung Dan Dam
2021-06-22,35.45,Mae Mok Dam
2021-06-23,30.87,Bhumibol Dam
2021-06-23,36.09,Sirikit Dam
2021-06-23,35.33,Mae Ngat Somboon Chon Dam
2021-06-23,20.71,Mae Kuang Udom Thara Dam
2021-06-23,65.41,Kiew Lom Dam
2021-06-23,30.07,Kiew Kor Ma Dam
2021-06-23,24.81,Khwae Noi Bamrung Dan Dam
2021-06-23,35.45,Mae Mok Dam
2021-06-24,30.85,Bhumibol Dam
2021-06-24,36.01,Sirikit Dam
2021-06-24,35.22,Mae Ngat Somboon Chon Dam
2021-06-24,20.73,Mae Kuang Udom Thara Dam
2021-06-24,65.07,Kiew Lom Dam
2021-06-24,29.88,Kiew Kor Ma Dam
2021-06-24,24.6,Khwae Noi Bamrung Dan Dam
2021-06-24,35.45,Mae Mok Dam
2021-06-25,30.81,Bhumibol Dam
2021-06-25,35.91,Sirikit Dam
2021-06-25,35.11,Mae Ngat Somboon Chon Dam
2021-06-25,20.8,Mae Kuang Udom Thara Dam
2021-06-25,63.95,Kiew Lom Dam
2021-06-25,29.75,Kiew Kor Ma Dam
2021-06-25,24.28,Khwae Noi Bamrung Dan Dam
2021-06-25,35.45,Mae Mok Dam
2021-06-26,30.72,Bhumibol Dam
2021-06-26,35.79,Sirikit Dam
2021-06-26,35.03,Mae Ngat Somboon Chon Dam
2021-06-26,20.83,Mae Kuang Udom Thara Dam
2021-06-26,62.23,Kiew Lom Dam
2021-06-26,29.55,Kiew Kor Ma Dam
2021-06-26,23.96,Khwae Noi Bamrung Dan Dam
2021-06-26,34.82,Mae Mok Dam
2021-06-27,30.64,Bhumibol Dam
2021-06-27,35.63,Sirikit Dam
2021-06-27,35.06,Mae Ngat Somboon Chon Dam
2021-06-27,20.96,Mae Kuang Udom Thara Dam
2021-06-27,60.74,Kiew Lom Dam
2021-06-27,29.49,Kiew Kor Ma Dam
2021-06-27,23.62,Khwae Noi Bamrung Dan Dam
2021-06-27,34.55,Mae Mok Dam
2021-06-28,30.57,Bhumibol Dam
2021-06-28,35.39,Sirikit Dam
2021-06-28,35.04,Mae Ngat Somboon Chon Dam
2021-06-28,20.96,Mae Kuang Udom Thara Dam
2021-06-28,59.3,Kiew Lom Dam
2021-06-28,29.32,Kiew Kor Ma Dam
2021-06-28,23.32,Khwae Noi Bamrung Dan Dam
2021-06-28,34.55,Mae Mok Dam
2021-06-29,30.51,Bhumibol Dam
2021-06-29,35.16,Sirikit Dam
2021-06-29,34.94,Mae Ngat Somboon Chon Dam
2021-06-29,21.04,Mae Kuang Udom Thara Dam
2021-06-29,57.87,Kiew Lom Dam
2021-06-29,29.23,Kiew Kor Ma Dam
2021-06-29,23,Khwae Noi Bamrung Dan Dam
2021-06-29,34.55,Mae Mok Dam
2021-06-30,30.43,Bhumibol Dam
2021-06-30,34.93,Sirikit Dam
2021-06-30,34.83,Mae Ngat Somboon Chon Dam
2021-06-30,21.09,Mae Kuang Udom Thara Dam
2021-06-30,56.51,Kiew Lom Dam
2021-06-30,29.13,Kiew Kor Ma Dam
2021-06-30,22.58,Khwae Noi Bamrung Dan Dam
2021-06-30,34.55,Mae Mok Dam
2021-07-01,30.37,Bhumibol Dam
2021-07-01,34.71,Sirikit Dam
2021-07-01,34.73,Mae Ngat Somboon Chon Dam
2021-07-01,21.12,Mae Kuang Udom Thara Dam
2021-07-01,54.94,Kiew Lom Dam
2021-07-01,29.06,Kiew Kor Ma Dam
2021-07-01,22.26,Khwae Noi Bamrung Dan Dam
2021-07-01,34.55,Mae Mok Dam
2021-07-02,30.3,Bhumibol Dam
2021-07-02,34.5,Sirikit Dam
2021-07-02,34.44,Mae Ngat Somboon Chon Dam
2021-07-02,21.2,Mae Kuang Udom Thara Dam
2021-07-02,53.38,Kiew Lom Dam
2021-07-02,28.91,Kiew Kor Ma Dam
2021-07-02,21.94,Khwae Noi Bamrung Dan Dam
2021-07-02,33.64,Mae Mok Dam
2021-07-03,30.23,Bhumibol Dam
2021-07-03,34.29,Sirikit Dam
2021-07-03,34.24,Mae Ngat Somboon Chon Dam
2021-07-03,21.2,Mae Kuang Udom Thara Dam
2021-07-03,51.96,Kiew Lom Dam
2021-07-03,28.71,Kiew Kor Ma Dam
2021-07-03,21.62,Khwae Noi Bamrung Dan Dam
2021-07-03,33.64,Mae Mok Dam
2021-07-04,30.14,Bhumibol Dam
2021-07-04,34.08,Sirikit Dam
2021-07-04,34.15,Mae Ngat Somboon Chon Dam
2021-07-04,21.2,Mae Kuang Udom Thara Dam
2021-07-04,50.58,Kiew Lom Dam
2021-07-04,28.58,Kiew Kor Ma Dam
2021-07-04,21.3,Khwae Noi Bamrung Dan Dam
2021-07-04,33.64,Mae Mok Dam
2021-07-05,30.05,Bhumibol Dam
2021-07-05,33.85,Sirikit Dam
2021-07-05,34.05,Mae Ngat Somboon Chon Dam
2021-07-05,21.23,Mae Kuang Udom Thara Dam
2021-07-05,49.1,Kiew Lom Dam
2021-07-05,28.36,Kiew Kor Ma Dam
2021-07-05,20.98,Khwae Noi Bamrung Dan Dam
2021-07-05,33.64,Mae Mok Dam
2021-07-06,29.98,Bhumibol Dam
2021-07-06,33.67,Sirikit Dam
2021-07-06,33.94,Mae Ngat Somboon Chon Dam
2021-07-06,20.87,Mae Kuang Udom Thara Dam
2021-07-06,47.73,Kiew Lom Dam
2021-07-06,28.26,Kiew Kor Ma Dam
2021-07-06,20.66,Khwae Noi Bamrung Dan Dam
2021-07-06,33.64,Mae Mok Dam
2021-07-07,29.91,Bhumibol Dam
2021-07-07,33.52,Sirikit Dam
2021-07-07,33.86,Mae Ngat Somboon Chon Dam
2021-07-07,20.46,Mae Kuang Udom Thara Dam
2021-07-07,46.63,Kiew Lom Dam
2021-07-07,28.04,Kiew Kor Ma Dam
2021-07-07,20.45,Khwae Noi Bamrung Dan Dam
2021-07-07,33.64,Mae Mok Dam
2021-07-08,29.84,Bhumibol Dam
2021-07-08,33.41,Sirikit Dam
2021-07-08,33.86,Mae Ngat Somboon Chon Dam
2021-07-08,20.15,Mae Kuang Udom Thara Dam
2021-07-08,45.51,Kiew Lom Dam
2021-07-08,27.94,Kiew Kor Ma Dam
2021-07-08,20.13,Khwae Noi Bamrung Dan Dam
2021-07-08,34.55,Mae Mok Dam
2021-07-09,29.78,Bhumibol Dam
2021-07-09,33.35,Sirikit Dam
2021-07-09,34.03,Mae Ngat Somboon Chon Dam
2021-07-09,20.04,Mae Kuang Udom Thara Dam
2021-07-09,44.43,Kiew Lom Dam
2021-07-09,27.81,Kiew Kor Ma Dam
2021-07-09,19.91,Khwae Noi Bamrung Dan Dam
2021-07-09,36.29,Mae Mok Dam
2021-07-10,29.78,Bhumibol Dam
2021-07-10,33.31,Sirikit Dam
2021-07-10,34.32,Mae Ngat Somboon Chon Dam
2021-07-10,19.86,Mae Kuang Udom Thara Dam
2021-07-10,43.79,Kiew Lom Dam
2021-07-10,27.81,Kiew Kor Ma Dam
2021-07-10,19.72,Khwae Noi Bamrung Dan Dam
2021-07-10,38.18,Mae Mok Dam
2021-07-11,29.76,Bhumibol Dam
2021-07-11,33.3,Sirikit Dam
2021-07-11,34.64,Mae Ngat Somboon Chon Dam
2021-07-11,19.66,Mae Kuang Udom Thara Dam
2021-07-11,44.29,Kiew Lom Dam
2021-07-11,28.45,Kiew Kor Ma Dam
2021-07-11,19.7,Khwae Noi Bamrung Dan Dam
2021-07-11,40,Mae Mok Dam
2021-07-12,29.84,Bhumibol Dam
2021-07-12,33.3,Sirikit Dam
2021-07-12,34.88,Mae Ngat Somboon Chon Dam
2021-07-12,19.42,Mae Kuang Udom Thara Dam
2021-07-12,44.41,Kiew Lom Dam
2021-07-12,29,Kiew Kor Ma Dam
2021-07-12,19.7,Khwae Noi Bamrung Dan Dam
2021-07-12,40.91,Mae Mok Dam
2021-07-13,29.99,Bhumibol Dam
2021-07-13,33.28,Sirikit Dam
2021-07-13,34.99,Mae Ngat Somboon Chon Dam
2021-07-13,19.21,Mae Kuang Udom Thara Dam
2021-07-13,44.75,Kiew Lom Dam
2021-07-13,29.49,Kiew Kor Ma Dam
2021-07-13,19.6,Khwae Noi Bamrung Dan Dam
2021-07-13,40.91,Mae Mok Dam
2021-07-14,30.08,Bhumibol Dam
2021-07-14,33.28,Sirikit Dam
2021-07-14,35.03,Mae Ngat Somboon Chon Dam
2021-07-14,19.01,Mae Kuang Udom Thara Dam
2021-07-14,45.77,Kiew Lom Dam
2021-07-14,29.75,Kiew Kor Ma Dam
2021-07-14,19.49,Khwae Noi Bamrung Dan Dam
2021-07-14,41.32,Mae Mok Dam
2021-07-15,30.29,Bhumibol Dam
2021-07-15,33.23,Sirikit Dam
2021-07-15,35.05,Mae Ngat Somboon Chon Dam
2021-07-15,18.68,Mae Kuang Udom Thara Dam
2021-07-15,45.77,Kiew Lom Dam
2021-07-15,29.88,Kiew Kor Ma Dam
2021-07-15,19.45,Khwae Noi Bamrung Dan Dam
2021-07-15,41.56,Mae Mok Dam
2021-07-16,30.42,Bhumibol Dam
2021-07-16,33.16,Sirikit Dam
2021-07-16,35.08,Mae Ngat Somboon Chon Dam
2021-07-16,18.47,Mae Kuang Udom Thara Dam
2021-07-16,45.77,Kiew Lom Dam
2021-07-16,29.97,Kiew Kor Ma Dam
2021-07-16,19.51,Khwae Noi Bamrung Dan Dam
2021-07-16,44.55,Mae Mok Dam
2021-07-17,30.54,Bhumibol Dam
2021-07-17,33.18,Sirikit Dam
2021-07-17,35.11,Mae Ngat Somboon Chon Dam
2021-07-17,18.34,Mae Kuang Udom Thara Dam
2021-07-17,45.59,Kiew Lom Dam
2021-07-17,30.14,Kiew Kor Ma Dam
2021-07-17,19.7,Khwae Noi Bamrung Dan Dam
2021-07-17,45.45,Mae Mok Dam
2021-07-18,30.64,Bhumibol Dam
2021-07-18,33.17,Sirikit Dam
2021-07-18,35.11,Mae Ngat Somboon Chon Dam
2021-07-18,18.3,Mae Kuang Udom Thara Dam
2021-07-18,45.51,Kiew Lom Dam
2021-07-18,30.14,Kiew Kor Ma Dam
2021-07-18,20.02,Khwae Noi Bamrung Dan Dam
2021-07-18,46.36,Mae Mok Dam
2021-07-19,30.77,Bhumibol Dam
2021-07-19,33.15,Sirikit Dam
2021-07-19,35.09,Mae Ngat Somboon Chon Dam
2021-07-19,18.19,Mae Kuang Udom Thara Dam
2021-07-19,44.66,Kiew Lom Dam
2021-07-19,30.1,Kiew Kor Ma Dam
2021-07-19,20.13,Khwae Noi Bamrung Dan Dam
2021-07-19,46.36,Mae Mok Dam
2021-07-20,30.81,Bhumibol Dam
2021-07-20,33.15,Sirikit Dam
2021-07-20,35.06,Mae Ngat Somboon Chon Dam
2021-07-20,18.1,Mae Kuang Udom Thara Dam
2021-07-20,43.81,Kiew Lom Dam
2021-07-20,30.46,Kiew Kor Ma Dam
2021-07-20,20.13,Khwae Noi Bamrung Dan Dam
2021-07-20,45.55,Mae Mok Dam
2021-07-21,30.86,Bhumibol Dam
2021-07-21,33.14,Sirikit Dam
2021-07-21,35.14,Mae Ngat Somboon Chon Dam
2021-07-21,18,Mae Kuang Udom Thara Dam
2021-07-21,45.26,Kiew Lom Dam
2021-07-21,30.78,Kiew Kor Ma Dam
2021-07-21,20.14,Khwae Noi Bamrung Dan Dam
2021-07-21,45.45,Mae Mok Dam
2021-07-22,30.89,Bhumibol Dam
2021-07-22,33.13,Sirikit Dam
2021-07-22,35.19,Mae Ngat Somboon Chon Dam
2021-07-22,17.96,Mae Kuang Udom Thara Dam
2021-07-22,46.48,Kiew Lom Dam
2021-07-22,31.04,Kiew Kor Ma Dam
2021-07-22,20.45,Khwae Noi Bamrung Dan Dam
2021-07-22,44.55,Mae Mok Dam
2021-07-23,30.99,Bhumibol Dam
2021-07-23,33.23,Sirikit Dam
2021-07-23,35.24,Mae Ngat Somboon Chon Dam
2021-07-23,17.94,Mae Kuang Udom Thara Dam
2021-07-23,46.62,Kiew Lom Dam
2021-07-23,31.1,Kiew Kor Ma Dam
2021-07-23,20.34,Khwae Noi Bamrung Dan Dam
2021-07-23,43.64,Mae Mok Dam
2021-07-24,31.12,Bhumibol Dam
2021-07-24,33.31,Sirikit Dam
2021-07-24,35.25,Mae Ngat Somboon Chon Dam
2021-07-24,17.87,Mae Kuang Udom Thara Dam
2021-07-24,46.45,Kiew Lom Dam
2021-07-24,31.1,Kiew Kor Ma Dam
2021-07-24,20.66,Khwae Noi Bamrung Dan Dam
2021-07-24,43.45,Mae Mok Dam
2021-07-25,31.25,Bhumibol Dam
2021-07-25,33.38,Sirikit Dam
2021-07-25,35.25,Mae Ngat Somboon Chon Dam
2021-07-25,17.59,Mae Kuang Udom Thara Dam
2021-07-25,45.95,Kiew Lom Dam
2021-07-25,31.04,Kiew Kor Ma Dam
2021-07-25,21.06,Khwae Noi Bamrung Dan Dam
2021-07-25,43.12,Mae Mok Dam
2021-07-26,31.37,Bhumibol Dam
2021-07-26,33.48,Sirikit Dam
2021-07-26,35.26,Mae Ngat Somboon Chon Dam
2021-07-26,17.3,Mae Kuang Udom Thara Dam
2021-07-26,45.59,Kiew Lom Dam
2021-07-26,30.94,Kiew Kor Ma Dam
2021-07-26,21.92,Khwae Noi Bamrung Dan Dam
2021-07-26,42.73,Mae Mok Dam
2021-07-27,31.53,Bhumibol Dam
2021-07-27,33.63,Sirikit Dam
2021-07-27,35.26,Mae Ngat Somboon Chon Dam
2021-07-27,17.01,Mae Kuang Udom Thara Dam
2021-07-27,45.19,Kiew Lom Dam
2021-07-27,30.97,Kiew Kor Ma Dam
2021-07-27,23.11,Khwae Noi Bamrung Dan Dam
2021-07-27,42.73,Mae Mok Dam
2021-07-28,31.74,Bhumibol Dam
2021-07-28,33.92,Sirikit Dam
2021-07-28,35.28,Mae Ngat Somboon Chon Dam
2021-07-28,16.72,Mae Kuang Udom Thara Dam
2021-07-28,44.62,Kiew Lom Dam
2021-07-28,31.04,Kiew Kor Ma Dam
2021-07-28,24.17,Khwae Noi Bamrung Dan Dam
2021-07-28,42.73,Mae Mok Dam
2021-07-29,32.1,Bhumibol Dam
2021-07-29,34.22,Sirikit Dam
2021-07-29,35.25,Mae Ngat Somboon Chon Dam
2021-07-29,16.44,Mae Kuang Udom Thara Dam
2021-07-29,43.89,Kiew Lom Dam
2021-07-29,30.97,Kiew Kor Ma Dam
2021-07-29,25.13,Khwae Noi Bamrung Dan Dam
2021-07-29,41.97,Mae Mok Dam
2021-07-30,32.28,Bhumibol Dam
2021-07-30,34.44,Sirikit Dam
2021-07-30,35.22,Mae Ngat Somboon Chon Dam
2021-07-30,16.22,Mae Kuang Udom Thara Dam
2021-07-30,43.21,Kiew Lom Dam
2021-07-30,30.91,Kiew Kor Ma Dam
2021-07-30,26.05,Khwae Noi Bamrung Dan Dam
2021-07-30,41.73,Mae Mok Dam
2021-07-31,32.37,Bhumibol Dam
2021-07-31,34.63,Sirikit Dam
2021-07-31,35.16,Mae Ngat Somboon Chon Dam
2021-07-31,16.01,Mae Kuang Udom Thara Dam
2021-07-31,42.41,Kiew Lom Dam
2021-07-31,30.81,Kiew Kor Ma Dam
2021-07-31,26.73,Khwae Noi Bamrung Dan Dam
2021-07-31,41.56,Mae Mok Dam
2021-08-01,32.47,Bhumibol Dam
2021-08-01,34.86,Sirikit Dam
2021-08-01,35.09,Mae Ngat Somboon Chon Dam
2021-08-01,15.94,Mae Kuang Udom Thara Dam
2021-08-01,41.68,Kiew Lom Dam
2021-08-01,30.81,Kiew Kor Ma Dam
2021-08-01,27.33,Khwae Noi Bamrung Dan Dam
2021-08-01,40.91,Mae Mok Dam
2021-08-02,32.55,Bhumibol Dam
2021-08-02,35.08,Sirikit Dam
2021-08-02,35.03,Mae Ngat Somboon Chon Dam
2021-08-02,15.88,Mae Kuang Udom Thara Dam
2021-08-02,40.56,Kiew Lom Dam
2021-08-02,30.91,Kiew Kor Ma Dam
