province,district,subdistrict,moo,Situation_Date,End Disaster Date,,,
จังหวัด,อำเภอ,ตำบล,หมู่ที่,วันที่เกิดสถานการณ์,วันที่ประกาศยุติสถานการณ์,,,
อ่างทอง,ไชโย,เทวราช,2,19-ก.ย.-65,27-ธ.ค.-65,,,
อ่างทอง,ไชโย,เทวราช,5,28-ก.ย.-65,27-ธ.ค.-65,,,
อ่างทอง,ไชโย,เทวราช,3,15-ต.ค.-65,27-ธ.ค.-65,,,
อ่างทอง,ไชโย,เทวราช,4,15-ต.ค.-65,27-ธ.ค.-65,,,
อ่างทอง,ไชโย,เทวราช,6,15-ต.ค.-65,27-ธ.ค.-65,,,
อ่างทอง,ไชโย,เทวราช,7,15-ต.ค.-65,27-ธ.ค.-65,,,
อ่างทอง,ไชโย,ราชสถิตย์,3,19-ก.ย.-65,27-ธ.ค.-65,,,
อ่างทอง,ไชโย,ราชสถิตย์,4,28-ก.ย.-65,27-ธ.ค.-65,,,
อ่างทอง,ไชโย,ราชสถิตย์,5,8-ต.ค.-65,27-ธ.ค.-65,,,
อ่างทอง,ไชโย,ราชสถิตย์,1,15-ต.ค.-65,27-ธ.ค.-65,,,
อ่างทอง,ไชโย,ราชสถิตย์,2,15-ต.ค.-65,27-ธ.ค.-65,,,
อ่างทอง,ไชโย,ราชสถิตย์,6,15-ต.ค.-65,27-ธ.ค.-65,,,
อ่างทอง,ไชโย,ราชสถิตย์,7,15-ต.ค.-65,27-ธ.ค.-65,,,
อ่างทอง,ไชโย,หลักฟ้า,1,19-ก.ย.-65,27-ธ.ค.-65,,,
อ่างทอง,ไชโย,หลักฟ้า,2,19-ก.ย.-65,27-ธ.ค.-65,,,
อ่างทอง,ไชโย,หลักฟ้า,3,20-ต.ค.-65,27-ธ.ค.-65,,,
อ่างทอง,ป่าโมก,นรสิงห์,4,1-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,นรสิงห์,6,15-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,นรสิงห์,7,15-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,นรสิงห์,1,23-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,นรสิงห์,3,25-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,นรสิงห์,2,27-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,บางปลากด,5,1-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,บางเสด็จ,1,23-ก.ย.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,บางเสด็จ,6,23-ก.ย.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,บางเสด็จ,5,5-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,บางเสด็จ,4,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,บางเสด็จ,3,20-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,บางเสด็จ,2,24-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,ป่าโมก,1,27-ก.ย.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,ป่าโมก,2,22-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,ป่าโมก,4,22-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,ป่าโมก,3,29-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,โผงเผง,1,29-ส.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,โผงเผง,2,29-ส.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,โผงเผง,3,29-ส.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,โผงเผง,4,29-ส.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,โผงเผง,6,29-ส.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,โผงเผง,7,29-ส.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,โผงเผง,5,31-ส.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,โผงเผง,9,29-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,โรงช้าง,6,1-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,โรงช้าง,7,4-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,โรงช้าง,2,5-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,โรงช้าง,3,5-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,โรงช้าง,1,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,โรงช้าง,4,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,โรงช้าง,5,8-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,สายทอง,1,29-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,สายทอง,2,29-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,สายทอง,4,29-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,สายทอง,5,29-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,สายทอง,6,29-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,สายทอง,7,29-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,สายทอง,8,29-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,เอกราช,1,19-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,เอกราช,2,19-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,เอกราช,3,19-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,เอกราช,4,19-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,ป่าโมก,เอกราช,5,19-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,คำหยาด,1,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,คำหยาด,2,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,คำหยาด,3,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,คำหยาด,4,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,คำหยาด,5,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,คำหยาด,6,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,คำหยาด,7,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,คำหยาด,8,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,คำหยาด,9,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,โคกพุทรา,4,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,โคกพุทรา,1,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,โคกพุทรา,2,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,โคกพุทรา,3,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,โคกพุทรา,5,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,โคกพุทรา,6,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,โคกพุทรา,7,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,ทางพระ,1,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,ทางพระ,2,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,ทางพระ,3,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,ทางพระ,4,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,ทางพระ,8,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,ทางพระ,5,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,ทางพระ,6,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,ทางพระ,7,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บ่อแร่,1,6-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บ่อแร่,2,6-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บ่อแร่,3,6-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บ่อแร่,4,16-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางเจ้าฉ่า,4,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางเจ้าฉ่า,5,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางเจ้าฉ่า,6,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางเจ้าฉ่า,7,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางเจ้าฉ่า,8,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางเจ้าฉ่า,1,16-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางเจ้าฉ่า,2,16-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางเจ้าฉ่า,3,16-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางเจ้าฉ่า,4,16-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางเจ้าฉ่า,5,16-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางเจ้าฉ่า,6,16-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางพลับ,1,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,บางพลับ,2,6-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางพลับ,3,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,บางพลับ,4,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,บางพลับ,5,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,บางพลับ,6,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,บางระกำ,1,6-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางระกำ,2,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางระกำ,3,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางระกำ,4,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางระกำ,5,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางระกำ,6,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,บางระกำ,7,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,โพธิ์รังนก,1,6-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,โพธิ์รังนก,2,6-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,โพธิ์รังนก,3,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,สามง่าม,1,6-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,สามง่าม,2,6-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,สามง่าม,6,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,สามง่าม,3,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,สามง่าม,4,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,สามง่าม,5,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,หนองแม่ไก่,4,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,หนองแม่ไก่,5,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,หนองแม่ไก่,6,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,หนองแม่ไก่,7,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,หนองแม่ไก่,1,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,หนองแม่ไก่,2,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,หนองแม่ไก่,3,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,องครักษ์,1,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,องครักษ์,2,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,องครักษ์,3,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,องครักษ์,4,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,องครักษ์,5,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,องครักษ์,6,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,องครักษ์,7,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,องครักษ์,8,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,อ่างแก้ว,1,6-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,อ่างแก้ว,2,6-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,อ่างแก้ว,6,6-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,อ่างแก้ว,3,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,อ่างแก้ว,4,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,อ่างแก้ว,5,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,อ่างแก้ว,7,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,อินทประมูล,1,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,อินทประมูล,2,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,อินทประมูล,2,6-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,อินทประมูล,3,6-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,โพธิ์ทอง,อินทประมูล,4,6-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,อินทประมูล,5,6-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,อินทประมูล,4,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,อินทประมูล,6,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,โพธิ์ทอง,อินทประมูล,7,10-ต.ค.-65,27-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,คลองวัว,1,1-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,คลองวัว,2,1-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,คลองวัว,4,1-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,คลองวัว,3,17-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,คลองวัว,5,17-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,จำปาหล่อ,6,18-ก.ย.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,จำปาหล่อ,1,1-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,จำปาหล่อ,3,1-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,จำปาหล่อ,4,1-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,จำปาหล่อ,5,1-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,จำปาหล่อ,7,1-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,จำปาหล่อ,2,18-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ตลาดกรวด,1,1-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ตลาดกรวด,2,1-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ตลาดกรวด,3,1-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ตลาดกรวด,4,1-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ตลาดกรวด,5,1-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ตลาดกรวด,6,1-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,บ้านรี,3,19-ก.ย.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,บ้านรี,4,19-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,บ้านแห,4,18-ก.ย.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,บ้านแห,1,15-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,บ้านแห,5,15-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,บ้านแห,6,15-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,บ้านแห,2,21-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,บ้านแห,3,21-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ป่างิ้ว,1,18-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ป่างิ้ว,2,18-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ป่างิ้ว,3,18-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ป่างิ้ว,4,18-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ป่างิ้ว,5,18-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ป่างิ้ว,6,18-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ป่างิ้ว,7,18-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,โพสะ,1,2-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,โพสะ,2,2-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,โพสะ,6,2-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,โพสะ,7,7-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,โพสะ,8,13-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,โพสะ,3,15-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,โพสะ,4,15-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,โพสะ,5,15-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,มหาดไทย,1,5-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,มหาดไทย,2,5-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,มหาดไทย,3,5-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,มหาดไทย,4,5-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,มหาดไทย,5,5-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,มหาดไทย,6,5-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ย่านซื่อ,4,30-ก.ย.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ย่านซื่อ,2,16-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ย่านซื่อ,5,16-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ย่านซื่อ,3,17-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ย่านซื่อ,1,19-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ศาลาแดง,6,12-ก.ย.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ศาลาแดง,3,11-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ศาลาแดง,7,11-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ศาลาแดง,1,12-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ศาลาแดง,4,12-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ศาลาแดง,5,15-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,ศาลาแดง,2,18-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,หัวไผ่,4,12-ก.ย.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,หัวไผ่,6,12-ก.ย.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,หัวไผ่,7,12-ก.ย.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,หัวไผ่,8,17-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,หัวไผ่,9,17-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,หัวไผ่,1,18-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,หัวไผ่,5,18-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,หัวไผ่,2,19-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,เมืองอ่างทอง,หัวไผ่,3,29-ต.ค.-65,30-ม.ค.-66,,,
อ่างทอง,วิเศษชัยชาญ,คลองขนาก,1,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,คลองขนาก,3,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,คลองขนาก,4,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,คลองขนาก,5,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,คลองขนาก,8,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,คลองขนาก,2,26-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,คลองขนาก,6,26-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,คลองขนาก,7,26-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,คลองขนาก,9,26-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ตลาดใหม่,2,20-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ตลาดใหม่,1,26-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ตลาดใหม่,5,2-พ.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ท่าช้าง,1,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ท่าช้าง,2,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ท่าช้าง,3,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ท่าช้าง,4,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ท่าช้าง,5,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ท่าช้าง,6,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,บางจัก,9,19-ส.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,บางจัก,10,29-ส.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,บางจัก,1,2-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,บางจัก,2,2-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,บางจัก,3,2-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,บางจัก,6,2-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,บางจัก,7,2-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,บางจัก,8,2-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,บางจัก,11,2-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,บางจัก,12,2-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,บางจัก,4,27-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,บางจัก,13,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,บางจัก,5,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,บางจัก,14,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่จำศิล,2,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่จำศิล,3,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่จำศิล,5,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่จำศิล,6,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่จำศิล,8,3-ต.ค.-65,3-ก.พ.-66,,,
